,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
1584,chr9,21382167,21384986,0.00575,0.13992,0.01053,0.01054,0.01729,0.00167,0.1115,0.03263,0.03984,0.00252,0.00119,0.23786,0.26571,0.07455,0.10208,5e-05,0.05937,0.02134,0.05831,0.01785,0.00805,21381600,21383139,IFNA13,0
1585,chr9,21412174,21413174,0.00671,0.11483,0.00307,0.02419,0.04882,1e-05,0.20801,0.01778,0.06321,0.0936,0.0045,0.08353,0.05171,0.02591,0.0776,0.0107,0.02781,0.00291,0.00335,0.01731,0.03838,21412789,21413315,IFNA11P,0
1586,chr9,22832451,22846889,0.00069,0.08908,0.00272,0.00329,0.00257,0.0349,0.09753,0.0005,0.00746,0.00539,0.02159,0.12099,0.05707,0.06238,0.22139,0.01166,0.01055,0.01832,7e-05,0.05604,0.05587,22709644,23444717,AL391117.1,0
1587,chr9,23359306,23378061,0.15473,0.35424,0.16148,0.00035,0.29727,0.10722,0.05556,3e-05,0.15275,0.02292,0.00314,0.05026,0.35614,0.00628,0.06342,0.13184,0.0254,0.0037,0.27135,0.07633,0.04249,22709644,23444717,AL391117.1,0
1588,chr9,23378061,23379061,0.2301,0.41237,0.19229,0.00035,0.32365,0.12929,0.02958,0.00243,0.21208,0.00469,0.00709,0.0501,0.38165,0.01248,0.05984,0.15078,0.0166,0.0024,0.27696,0.09046,0.02824,22709644,23444717,AL391117.1,0
1589,chr9,23379061,23380061,0.2301,0.41237,0.19229,0.00035,0.32365,0.12929,0.02958,0.00243,0.21208,0.00469,0.00709,0.0501,0.38165,0.01248,0.05984,0.15078,0.0166,0.0024,0.27696,0.09046,0.02824,22709644,23444717,AL391117.1,0
1590,chr9,23380061,23381811,0.2301,0.41237,0.19229,0.00035,0.32365,0.12929,0.02958,0.00243,0.21208,0.00469,0.00709,0.0501,0.38165,0.01248,0.05984,0.15078,0.0166,0.0024,0.27696,0.09046,0.02824,22709644,23444717,AL391117.1,0
1591,chr9,23381811,23383944,0.21425,0.34639,0.19229,0.00035,0.31265,0.12231,0.01242,0.00032,0.19858,0.00506,0.00718,0.01611,0.31976,0.00183,0.0375,0.15078,0.00877,0.00644,0.26922,0.08554,0.02949,22709644,23444717,AL391117.1,0
1592,chr9,23426231,23433158,0.00069,0.07557,0.08677,0.05974,0.0003,0.00398,0.09205,0.08077,0.072,0.00011,0.00094,0.23077,0.25769,0.07226,0.0375,0.00258,0.09474,0.12956,0.06901,0.08473,0.00208,22709644,23444717,AL391117.1,0
1593,chr9,25811552,25816111,0.0545,0.06373,0.01514,0.01982,0.00705,0.00011,0.23625,0.01185,0.00937,0.02292,0.05034,0.1082,0.16008,0.09972,0.04213,0.00032,0.00162,0.01791,0.00337,0.01949,0.00848,25790521,25826967,LINC01241,0
1594,chr9,33654571,33656545,0.00126,0.13864,0.00958,0.00226,0.02265,0.01915,0.16424,0.00551,0.00024,0.03422,0.02248,0.25037,0.18037,0.06042,0.05558,0.00354,0.07478,0.05633,0.04083,0.02744,2e-05,33656541,33657001,TRBV23OR9-2,0
1595,chr9,33737890,33738890,0.01645,0.00035,0.01202,0.11316,0.01524,0.02982,0.02367,0.05191,0.24149,0.06127,0.07031,0.00779,0.11663,0.01075,0.02083,0.05634,0.0002,0.00447,0.05439,0.02526,0.00269,33738246,33741112,AL356489.1,0
1596,chr9,36580519,36595633,0.0462,0.05675,1e-05,0.05411,0.0026,0.00707,0.19008,0.04494,0.00024,0.06679,0.01584,0.05455,0.20757,0.03564,0.09461,0.05274,0.00227,0.00775,0.07669,0.01986,0.01784,36595594,36700422,MELK,0
1597,chr9,36606490,36616855,1e-05,0.17037,0.00146,0.00014,0.00345,0.0013,0.13996,0.00102,0.00024,0.00381,0.00078,0.14611,0.15468,0.20446,0.12074,0.00217,0.00881,2e-05,0.00218,0.00154,0.00603,36595594,36700422,MELK,0
1598,chr9,36692002,36693679,0.04588,0.1096,0.00058,0.00077,0.00138,7e-05,0.31172,0.04494,0.05806,0.04441,0.03745,0.13935,0.14355,0.15221,0.11343,3e-05,0.0002,0.00026,7e-05,0.00036,0.00084,36595594,36700422,MELK,0
1599,chr9,36694849,36696659,0.00126,0.27991,0.028,0.0065,0.02265,0.01915,0.31172,0.03682,0.01908,0.03422,0.02248,0.15938,0.22519,0.17713,0.16258,0.00745,0.0004,0.00059,0.00496,0.00329,2e-05,36595594,36700422,MELK,0
1600,chr9,37108341,37110138,0.00302,0.16506,0.0005,0.01627,0.01973,0.0,0.27673,0.00129,0.04123,0.04025,0.00278,0.1975,0.11634,0.09828,0.14387,0.02406,0.02887,0.00059,3e-05,0.01416,0.01907,37103375,37111727,EBLN3P,0
1601,chr9,37152431,37153431,0.02056,0.12134,0.02401,0.001,0.06282,0.0,0.26401,5e-05,0.01848,0.15099,0.01591,0.27013,0.16388,0.01316,0.10771,0.01605,0.17507,0.02202,0.08105,0.00078,0.06058,37144315,37381876,ZCCHC7,0
1602,chr9,37296026,37306897,0.00877,0.11135,0.02629,0.00284,0.03449,0.00208,0.16372,0.00333,0.00224,0.00789,0.01325,0.23333,0.14068,0.25159,0.07296,0.01131,0.00086,0.03649,0.0189,0.00725,0.04195,37144315,37381876,ZCCHC7,0
1603,chr9,37660521,37662551,0.09565,0.02998,0.00659,0.0009,7e-05,0.00572,0.22634,0.06238,0.11442,0.09667,0.04571,0.06362,0.04122,0.03317,0.05558,0.00227,0.00532,1e-05,0.0005,0.00162,0.00448,37612119,38092616,AL138752.2,0
1604,chr9,81211798,81218364,0.02888,0.14879,0.02014,0.02396,0.01167,0.0017,0.28473,0.00219,0.11089,0.06907,0.01325,0.26554,0.05653,0.08078,0.16093,0.08664,0.06129,0.00904,0.00247,0.03254,0.02132,81209292,81293802,AL358113.1,0
1605,chr9,88178598,88180119,0.07165,0.00517,0.00011,0.04063,0.00088,0.00052,0.12373,0.07474,0.23589,0.05895,0.04695,0.0037,0.0204,0.01029,0.00735,0.03557,0.00163,0.00112,0.05341,0.03796,3e-05,88049336,88518944,PCSK5,0
1606,chr9,92023041,92025093,0.0478,0.04454,0.01589,0.00562,0.00889,0.00368,0.21382,0.01313,0.11023,0.02202,0.02332,0.12,0.02174,0.10254,0.06806,0.04205,0.00109,0.00424,0.03134,0.01633,0.00106,92021401,92025258,NPAP1P6,0
1607,chr9,93785872,93787290,0.0228,0.05492,0.0035,0.00738,0.05135,0.00023,0.00644,0.04167,0.06169,0.14124,0.02149,0.08333,0.1053,0.20687,0.05208,0.00086,0.02834,0.00179,0.01917,0.00399,0.03854,93735750,93841617,TLE1,0
1608,chr9,98390040,98394370,0.09501,0.06506,0.09303,0.22093,0.04695,0.00364,0.00324,3e-05,0.02975,0.00822,0.05034,0.0037,0.0526,0.00133,0.03304,0.02552,0.00985,0.06429,0.06811,0.15114,0.02347,98371492,98410882,C9orf153,0
1609,chr9,104694275,104701247,0.13211,0.05621,0.01146,0.00017,0.0009,0.00198,0.34722,0.08081,0.16908,0.12318,0.10943,0.11489,0.06362,0.07164,0.03091,0.00805,0.00594,0.02143,0.00025,0.00261,0.0052,104492481,104787099,CENPP,0
1610,chr9,106667557,106672273,0.15551,0.0498,0.00077,2e-05,0.00201,0.01672,0.386,0.16517,0.19348,0.13441,0.0531,0.03776,0.05421,0.07185,0.0991,0.00092,0.00523,0.02462,0.00156,0.01254,0.00745,106655094,106681261,AL358232.2,0
1611,chr9,109029515,109034368,0.03056,0.00111,0.02134,0.1601,0.04553,0.02039,0.04694,0.00129,0.0613,0.00077,0.00089,0.03,0.20185,0.05872,0.02599,0.06892,0.0046,1e-05,0.04316,0.05435,0.00385,108989412,109047355,ZNF782,0
1612,chr9,109679954,109686794,0.01467,0.25324,0.04319,0.00889,0.05191,0.03154,0.14379,0.00694,0.00079,0.01038,0.00368,0.09259,0.16672,0.08427,0.09214,0.0122,0.0003,0.00027,0.01683,0.00725,0.00108,109673129,109773682,TMOD1,0
1613,chr9,109962485,109973567,0.08582,0.06892,0.00888,0.01754,7e-05,0.00044,0.31902,0.04167,0.19775,0.08366,0.0696,0.1181,0.01934,0.07455,0.04273,0.04731,0.00734,0.01213,0.02013,0.00894,0.00081,109871565,110025017,PTCSC2,0
1614,chr9,110387187,110391023,0.00193,0.13675,0.00376,0.06712,0.0114,0.03672,0.13996,0.00015,0.08117,0.00381,0.0335,0.17926,0.01369,0.20446,0.02248,0.101,0.00234,0.05746,0.12721,0.00154,0.06642,110370953,110427596,TBC1D2,0
1615,chr9,111401942,111403166,0.00837,0.04598,0.05931,0.07404,0.00786,0.00824,0.10495,0.02437,0.05931,0.00015,7e-05,0.23073,0.26693,0.10288,0.09214,0.00678,0.0297,0.02483,0.05211,0.03561,1e-05,111393767,111402319,SEC61B,0
1616,chr9,117008701,117010714,0.03417,0.04129,0.09776,0.19807,0.0,0.01376,0.00032,0.02114,0.08561,0.06786,0.00551,0.01956,0.08111,0.0681,0.00932,0.01814,0.11568,0.06241,0.24938,0.14203,0.01992,116955787,117102979,MSTRG.5675,0
1617,chr9,117396515,117402109,0.06323,0.05089,0.00141,0.00284,0.00257,0.00056,0.2002,0.07143,0.06522,0.08421,0.03772,0.03502,0.07433,0.03099,0.05619,0.00745,0.00017,0.00372,0.01019,0.00073,0.00528,117200637,117413827,AL591506.1,0
1618,chr9,118721766,118734416,0.2472,0.00134,0.11412,0.13217,0.10192,0.04597,0.20801,0.01778,0.02193,0.02903,0.05444,0.08353,0.10336,0.07447,0.02922,4e-05,0.00117,0.01452,0.00073,0.0106,0.00721,118168191,118878893,LINC01505,0
1619,chr9,120264875,120265972,0.04019,0.10163,0.01139,0.00248,0.00079,0.013,0.26401,0.01124,0.072,0.05202,0.06791,0.1737,0.07582,0.08642,0.03447,0.02325,0.01813,0.04615,0.00052,0.00334,0.00747,120265958,120266378,CHCHD4P2,0
1620,chr9,122202915,122209885,0.03178,0.04562,0.06409,0.01833,0.00164,0.00306,0.16001,0.0034,0.00259,0.0205,0.01206,0.20339,0.12665,0.06457,0.0592,0.01188,0.04572,0.03563,0.00962,0.00519,0.00026,121949802,122342040,PALM2AKAP2,0
1621,chr9,122886035,122887903,0.07718,0.09197,0.03279,0.01065,0.02804,0.05298,0.0,0.01901,0.19876,0.03899,0.01596,0.02308,0.2236,0.04659,0.01995,0.08589,0.0006,0.00102,0.08745,0.12039,0.00386,122838434,122973266,MUSK,0
1622,chr9,123449732,123451237,0.11494,0.06761,0.06617,0.04912,0.03374,0.01801,0.36045,0.01515,0.02516,0.03665,0.03728,0.25022,0.23536,0.19073,0.12959,0.00041,0.00561,0.01354,0.00265,0.00701,0.00197,123310875,123456172,AL162414.1,0
1623,chr9,124532657,124543207,0.08721,0.04591,0.00296,0.03444,0.00891,0.00936,0.26889,0.11778,0.01482,0.15169,0.03085,0.0266,0.16609,0.01707,0.07116,0.05591,0.00162,0.02222,0.07851,0.00606,0.03267,124533900,124534303,AL359073.1,0
1624,chr9,130043923,130048704,0.33013,0.11693,0.14186,0.22517,0.04536,0.06948,0.06533,0.03317,0.01322,0.14124,0.05143,0.0037,0.02068,0.01719,0.0003,0.00595,0.03638,0.00622,0.07336,0.01908,0.00973,129898039,130070913,AL160272.2,0
1625,chr9,131472655,131476856,0.01783,0.0881,0.00053,0.01622,0.02889,0.01064,0.20801,0.01203,8e-05,0.0936,0.04651,0.09491,0.19485,0.02591,0.03365,0.01073,0.03617,0.01607,0.0896,0.0458,0.00396,131360822,131563641,BRINP1,0
1626,chr9,134675180,134676750,0.01658,0.08452,0.00267,0.0233,0.00037,0.0122,0.02809,0.00715,0.10401,0.01448,0.05207,0.06444,0.21261,0.08427,0.1547,0.04421,0.00117,0.0289,0.0357,0.00215,0.01824,134604103,134837003,AL359636.2,0
1627,chr9,137341190,137342312,0.08443,0.04071,1e-05,1e-05,0.00616,0.00036,0.22634,0.08081,0.11442,0.06073,0.06296,0.0389,0.04122,0.07828,0.02869,3e-05,0.0066,0.00026,0.00563,0.00036,0.00836,137140968,137341870,SCAI,0
1628,chr9,137439016,137440016,0.01168,0.0978,0.05007,0.04865,0.04132,2e-05,0.20137,0.1044,0.12979,0.09825,0.0094,0.01093,0.00999,0.01623,0.0939,7e-05,0.00045,0.05451,0.00086,0.04614,0.04363,137433169,137439661,HSPA5,0
1629,chr9,139613982,139616971,0.14836,0.00334,0.0035,0.00177,0.05135,0.0345,0.21382,0.18596,0.20625,0.358,0.03428,0.0,0.00023,0.0291,0.04963,0.00021,0.02834,0.05921,0.03391,0.04082,0.14582,139603616,139614334,SLC2A8,0
1630,chr9,139776860,139781210,0.00193,0.13675,0.03967,0.02759,0.00318,0.00456,0.13996,0.03516,0.02738,0.00876,0.00028,0.26882,0.21296,0.10099,0.18787,0.0,0.05996,0.01645,0.04247,0.01042,0.01535,139712300,139785980,NIBAN2,0
1631,chr9,140808571,140810436,0.00813,0.00983,0.01291,0.21409,0.01188,0.0052,0.0,0.0,0.16908,0.0,0.0,0.0,0.1911,0.0,0.0,0.22452,0.0,0.0,0.21417,0.19031,0.0,140759397,140840530,SPTAN1,0
1632,chr9,140889649,140893494,0.00152,0.07317,0.0035,0.0312,0.05135,0.03843,0.09845,0.00026,0.02174,0.03391,0.01877,0.1049,0.20185,0.23882,0.1875,0.01449,0.02834,0.0194,0.00164,9e-05,0.00082,140888393,140901139,SET,0
1633,chr9,141635924,141637340,0.03293,0.00949,0.00499,0.07699,0.06512,0.20243,0.00778,0.012,0.00913,0.00468,0.06637,0.0007,0.03382,0.02437,0.12,0.04209,0.03515,0.16144,0.00052,0.03594,0.05343,141635206,141651841,AL353803.2,0
1634,chr9,141637340,141640084,0.08084,0.04071,0.05647,0.21927,0.24265,0.34722,0.00848,0.00265,0.03984,0.04335,0.09259,0.00131,0.08309,0.09188,0.16258,0.0567,0.07155,0.15177,0.00025,0.01692,0.01573,141635206,141651841,AL353803.2,0
1635,chr9,141919590,141923839,0.00463,0.21783,0.05736,0.03551,0.00705,0.02255,0.15413,0.0242,0.01423,0.00015,0.00534,0.05333,0.08309,0.15221,0.08495,0.00262,0.0254,0.00672,0.01115,0.00064,0.00539,141870239,141927272,PRRX2,0
1636,chr9,143596002,143603093,0.20867,0.10842,0.01115,0.18864,0.0226,0.00181,0.01996,0.1225,0.0008,0.09807,0.14754,0.05026,0.01307,0.03317,0.0744,0.10855,0.00198,0.00372,0.08445,0.13613,0.01074,143583122,143643169,PRRC2B,0
1637,chr9,144292759,144293916,0.01602,0.03097,0.00278,0.10216,0.00026,0.00011,0.09956,0.03157,0.0374,0.01247,0.01539,0.01684,0.22901,0.03691,0.02083,0.13639,0.00473,0.00163,0.09307,0.09666,0.00066,144066228,144293902,MED27,0
1638,chr9,145160438,145166653,0.00152,0.06759,0.01735,0.04412,0.06707,0.00327,0.05556,0.00715,0.06663,0.04794,0.00021,0.01905,0.22867,0.00018,0.03353,0.11088,0.01729,0.00494,0.2166,0.05797,0.03509,145155814,145169697,GFI1B,0
1639,chr9,146040161,146041523,0.02523,0.0,0.03967,0.09333,0.00178,0.00033,0.03292,0.0,0.16908,0.0188,0.01938,0.04762,0.08924,0.00193,0.00023,0.22452,0.02924,0.03378,0.11833,0.07588,0.00316,145977669,146207408,VAV2,0
1674,chr10,5209318,5210318,0.10172,0.07965,0.23211,0.20291,0.25413,0.10948,0.00509,0.02927,0.0561,0.06786,0.00101,0.05751,0.07407,0.09229,0.00093,0.00763,0.0103,0.03199,0.0,0.03343,0.04703,5197230,5220700,AKR1C4,0
1675,chr10,13341020,13342134,0.09015,0.00565,0.03967,0.00889,0.00318,0.01755,0.13336,0.22881,0.04322,0.06004,0.01922,0.02347,0.02944,0.01592,0.02922,0.0903,0.05996,0.07143,0.00147,0.00181,0.00686,13330508,13361341,SEPHS1,0
1676,chr10,13724708,13728163,0.01654,0.17037,0.00618,0.02131,0.01135,0.01528,0.2002,0.02914,0.06522,0.03899,0.03012,0.11856,0.07433,0.10099,0.077,0.00418,0.00076,0.00312,0.00147,5e-05,0.00085,13656725,14343958,FRMD4A,0
1677,chr10,16769964,16771281,0.06323,0.05089,0.00819,0.03409,0.01902,0.00208,0.2002,0.09053,0.0207,0.02871,0.05411,0.01799,0.15468,0.1289,0.02759,0.0622,0.04848,0.00179,0.00482,0.03561,0.02766,16609080,16835881,RSU1,0
1678,chr10,18499623,18502356,0.00978,0.01408,0.02459,0.02061,0.00108,0.10695,0.0484,0.05465,0.06245,0.00492,0.04471,0.00131,0.00076,0.0231,0.19101,8e-05,0.03535,0.21953,0.03139,0.21001,0.08774,18159754,18562802,CACNB2,0
1679,chr10,20290405,20293063,0.15907,0.03764,0.01743,0.00064,0.02918,0.00035,0.08818,0.09053,0.23018,0.08421,0.10365,0.00476,0.05235,0.00097,0.02466,0.02325,0.00162,0.01174,0.03819,0.00155,0.02012,19834498,20298731,PLXDC2,0
1680,chr10,22350066,22351195,0.03293,0.08702,0.0682,0.2672,0.00705,0.05385,0.01221,0.00564,0.12349,0.00988,0.0038,0.00087,0.05962,0.0455,0.00081,0.06765,0.03299,1e-05,0.19505,0.05266,0.02602,22340132,22350518,BMI1,0
1681,chr10,26704159,26706066,0.11494,0.0498,0.01178,0.00633,0.00033,0.0143,0.32111,0.06005,0.20152,0.1088,0.0414,0.1049,0.02174,0.05872,0.09856,0.03319,0.00816,0.00021,0.00959,0.03227,0.0102,26689088,26722326,SELENOOLP,0
1682,chr10,26769065,26770065,0.02827,0.08673,0.03411,0.01151,0.01217,0.01143,0.21382,0.0,0.00516,0.00492,0.0037,0.21778,0.16388,0.16125,0.13748,0.00482,0.00561,0.00531,1e-05,1e-05,0.0,26768500,26882954,ABI1,0
1683,chr10,29606053,29607053,0.15898,0.02938,0.02613,0.00014,0.00345,0.01568,0.05556,0.27155,0.15436,0.19907,0.22644,0.09804,0.03024,0.05076,0.07382,0.0292,0.01444,0.0,0.00218,0.01102,0.00576,29488431,29767009,MSTRG.649,0
1684,chr10,37418200,37419891,0.15473,0.0048,0.06408,0.00431,0.02626,0.01804,0.2235,0.02225,0.11948,0.05895,0.05236,0.09224,0.01934,0.05006,0.03267,0.03116,0.00891,0.01261,0.00832,0.00399,0.00037,37157815,37428026,ANKRD30A,0
1685,chr10,37423170,37424618,0.0002,0.07965,0.07608,0.00052,0.00224,0.00153,0.08155,0.07407,8e-05,0.00096,0.00045,0.27434,0.07633,0.05884,0.04746,0.08184,0.1027,0.09329,0.00052,0.00021,4e-05,37157815,37428026,ANKRD30A,0
1686,chr10,37578288,37580200,0.00654,0.1093,0.01042,0.04063,0.10135,0.07686,0.06533,0.00024,0.08991,0.05179,0.02937,0.05333,0.28068,0.00043,0.00231,0.08252,0.04783,0.03368,0.24472,0.16922,0.001,37566992,37588691,TACC1P1,0
1687,chr10,38134620,38135958,0.0164,0.00175,0.01139,0.0918,0.00088,0.00809,0.00848,0.0518,0.21096,0.01021,0.00119,0.02135,0.13258,0.00016,0.00208,0.04421,0.01855,0.03674,0.11069,0.10876,0.00372,38135744,38136032,FXYD6P2,0
1688,chr10,38371835,38374035,0.07649,0.15177,0.00045,0.01351,0.05349,0.01129,0.01524,0.064,0.17074,0.00492,0.02125,0.13333,0.27407,0.03509,0.05969,0.01808,0.04393,0.00768,0.11751,0.03762,0.01172,38138348,38404095,AL117339.4,0
1689,chr10,38384414,38386571,0.00415,0.06373,0.02182,0.07699,0.02409,0.01854,0.06,0.03501,0.11089,0.00789,0.02594,0.12,0.25769,0.02256,0.08906,0.01629,0.08109,1e-05,0.18227,0.01433,0.06533,38138348,38404095,AL117339.4,0
1690,chr10,46137756,46139140,0.02335,0.0943,0.01828,0.00106,0.00015,0.01047,0.2235,0.00071,0.01682,0.02055,0.00182,0.18032,0.12538,0.10334,0.12473,0.00933,0.0151,0.00058,0.00044,0.00395,0.00809,46136683,46144299,OR6D1P,0
1691,chr10,51033845,51036734,0.20867,0.00594,0.00393,0.07257,0.0226,1e-05,0.27673,0.09865,0.04123,0.09807,0.10224,0.01242,0.11634,0.04576,0.00234,0.02414,0.00368,0.00237,0.01439,0.03334,0.0115,51030966,51127907,ASAH2,0
1692,chr10,51114712,51120770,0.00477,0.09486,0.03646,0.00348,0.0009,0.00028,0.1415,0.01262,0.00015,0.00176,0.00547,0.23704,0.13598,0.11459,0.07177,0.01605,0.02621,0.03841,0.00096,0.00446,0.00201,51030966,51127907,ASAH2,0
1693,chr10,51883098,51885311,0.0369,0.05358,0.05512,0.02043,0.04584,0.00296,0.16424,0.00015,0.00524,3e-05,0.01584,0.20869,0.13258,0.19103,0.0744,0.00731,0.00036,0.02812,0.00452,0.00673,0.02176,51839479,53144930,PRKG1,0
1694,chr10,52167285,52168285,0.0478,0.0521,0.00699,0.00071,0.00037,0.00101,0.20801,0.08964,0.03933,0.0406,0.02789,0.02476,0.07651,0.06127,0.04782,0.01166,0.01055,0.01225,7e-05,2e-05,0.00018,51839479,53144930,PRKG1,0
1695,chr10,65496821,65497969,0.43274,0.05537,0.00762,0.05367,0.00494,0.03999,0.35073,0.43411,0.31115,0.51256,0.58646,0.0297,0.00019,0.10173,0.19185,0.03002,0.02807,0.09705,0.09617,0.17642,0.01715,64730321,65550917,AC013287.1,0
1696,chr10,65497969,65504373,0.39074,0.00108,0.00271,0.02863,0.00019,0.03587,0.38554,0.44109,0.25778,0.41285,0.5697,0.00704,0.01944,0.00219,0.04687,0.04813,0.00145,0.01907,0.03391,0.12039,0.03064,64730321,65550917,AC013287.1,0
1697,chr10,66133906,66147433,0.09146,0.0273,0.01474,0.0123,7e-05,0.00265,0.22514,0.03317,0.04123,0.09807,0.05005,0.0721,0.08111,0.0255,0.03521,6e-05,0.01662,0.00447,0.01439,0.00273,0.00343,66131098,66174421,AL592466.1,0
1698,chr10,66597209,66601035,0.01785,0.01117,0.00727,0.11044,0.03374,0.00103,0.00125,0.00294,0.23495,0.00154,0.02053,0.00051,0.20185,0.00578,0.01557,0.16329,0.00985,0.01316,0.25523,0.07135,0.04118,66433722,66644177,LINC01515,0
1699,chr10,67017694,67027926,0.00707,0.00093,0.01362,0.20739,0.00056,0.02201,0.00324,0.00071,0.15275,0.00387,0.00314,0.00687,0.19485,5e-05,0.01215,0.11691,0.00866,0.00149,0.19125,0.07633,0.01565,66775663,68564525,CTNNA3,0
1700,chr10,68879457,68883629,0.04022,0.0943,0.00207,0.0026,0.02179,0.00474,0.26902,0.02437,0.07096,0.11631,0.05473,0.1181,0.07369,0.02986,0.0465,0.0087,0.03674,0.01296,0.00859,0.00025,0.00528,68790639,68908736,HERC4,0
1701,chr10,69234329,69246125,1e-05,0.39297,0.04711,0.12273,0.04695,0.09666,0.36045,0.03501,0.11089,0.03665,0.06461,0.18259,0.09839,0.19073,0.07883,0.01629,2e-05,0.01571,0.01799,0.0,0.01581,69210317,69276176,RUFY2,0
1702,chr10,69435470,69441401,0.00105,0.2168,0.00291,0.00514,0.00021,0.00027,0.21974,0.00031,0.01132,0.00212,0.00022,0.26276,0.15356,0.20492,0.21968,0.01559,0.00468,0.00127,0.00335,0.00656,0.00091,69429558,69563685,TET1,0
1703,chr10,69563392,69564627,0.00069,0.19035,0.01334,0.00284,0.02876,0.00534,0.19883,0.01633,0.00079,0.03239,0.00657,0.10476,0.22519,0.07588,0.10397,0.02416,0.00291,0.00109,0.04352,0.01094,0.00676,69429558,69563685,TET1,0
1704,chr10,70386427,70393364,0.34778,0.17577,0.24389,0.00409,0.01203,0.00524,0.02445,0.00093,0.25113,0.22688,0.23226,0.0127,0.10886,0.09958,0.11695,0.15716,0.16655,0.20752,0.00141,4e-05,0.00106,70378224,70412370,AC016821.1,0
1705,chr10,70393364,70404184,0.30654,0.13355,0.2171,0.00048,0.0026,0.00071,0.04775,0.00915,0.33762,0.26022,0.23869,0.01333,0.14068,0.10074,0.10414,0.20018,0.17745,0.2,0.00496,0.00181,0.00049,70378224,70412370,AC016821.1,0
1706,chr10,70463332,70464475,0.00477,0.23745,0.01558,0.00099,0.04494,0.0363,0.31902,0.03011,0.01129,0.07033,0.04775,0.11871,0.22571,0.0884,0.07459,0.00769,0.00608,0.00428,0.03013,0.0203,0.00014,70463530,70464480,MTND1P20,0
1707,chr10,73468662,73475514,0.03722,0.10517,0.0407,0.00318,3e-05,0.01968,0.25101,0.00027,0.02516,0.03665,0.00391,0.26299,0.14355,0.10981,0.19344,0.02016,0.03876,0.00348,0.00265,0.00547,0.01784,73238318,73497537,MICU1,0
1708,chr10,73475514,73485088,0.05322,0.15973,0.00035,0.00048,0.0026,0.00011,0.31425,0.0452,0.06522,0.07224,0.03388,0.17333,0.16672,0.1241,0.15565,2e-05,0.00486,6e-05,0.00496,0.00011,0.00355,73238318,73497537,MICU1,0
1709,chr10,73878951,73880055,0.03352,0.00607,0.03262,0.13283,0.00984,0.01028,0.07319,0.00031,0.04852,0.00895,0.00497,0.06444,0.21261,0.03112,0.0265,0.04421,0.00671,0.00457,0.08246,0.05067,7e-05,73878592,73968242,P4HA1,0
1710,chr10,74171690,74182376,0.10706,0.03107,0.01793,0.01833,0.02179,0.0278,0.26401,0.04351,0.05114,0.04174,0.02409,0.09102,0.10117,0.10254,0.09856,6e-05,0.0002,0.00139,3e-05,0.00067,0.00053,74125139,74230274,CFAP70,0
1711,chr10,76633407,76634407,2e-05,0.06373,0.00278,0.05469,0.04453,0.00079,0.09205,0.00298,0.05114,0.05383,0.00079,0.04478,0.2236,0.0111,0.03013,0.08111,0.02661,0.00037,0.19304,0.05424,0.02184,76305673,77428762,LRMDA,0
1712,chr10,79250603,79252208,0.0888,0.01339,0.01232,0.01833,0.02179,0.00081,0.18255,0.15194,0.20625,0.18947,0.07978,5e-05,0.00055,0.00085,0.00625,0.00086,0.00137,0.00628,3e-05,0.00913,0.01255,79048221,79396517,AC012560.1,0
1713,chr10,83240324,83242304,0.12893,0.25535,0.1539,0.03968,0.21585,0.32071,0.06,0.00027,0.04252,0.00789,0.03999,0.04478,0.16008,0.02256,0.00383,0.03702,0.01099,0.04598,0.08939,0.16399,0.01279,82749016,83860554,NRG3,0
1714,chr10,83242304,83243664,0.13455,0.38569,0.19729,0.01375,0.29301,0.45231,0.1128,0.00059,0.08514,0.02714,0.10444,0.10667,0.36232,0.03867,0.00036,0.11482,0.02521,0.12288,0.21872,0.36652,0.03664,82749016,83860554,NRG3,0
1715,chr10,83398594,83401239,0.01233,0.07965,0.00933,0.03471,0.00224,0.00179,0.03365,0.03842,0.09529,0.00468,0.01746,0.13174,0.22867,0.05884,0.08154,0.00859,0.02046,0.00264,0.05461,0.0166,0.00747,82749016,83860554,NRG3,0
1716,chr10,88612166,88617250,0.00152,0.13279,0.00904,0.03121,0.01425,0.00149,0.09753,0.01766,0.01848,0.00539,0.00489,0.20281,0.03633,0.06238,0.15419,0.07351,0.04468,0.00283,0.00337,0.0416,0.02465,88543461,88631613,PAPSS2,0
1717,chr10,88843667,88845076,0.0546,0.06761,0.06617,0.01754,0.01289,0.00827,0.2482,0.0,0.01423,0.11455,0.01708,0.25022,0.15872,0.02342,0.10208,0.01355,0.13373,0.02488,0.05831,0.00151,0.03921,88747527,88855830,PTEN,0
