,index,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,i,Start_b,End_b,name2,Distance
619,106372,chr8,95797330,95828037,0.00098,0.11503,0.00674,0.07174,0.02409,0.00134,0.10767,0.01048,0.04627,0.02574,0.00286,0.0871,0.25803,0.03564,0.06276,0.11976,0.00817,0.00085,0.13609,0.0585,0.00971,106372.0,95766010,95832462,ESRP1,0
620,106549,chr8,99940205,99975723,0.00126,0.13864,0.00264,0.01461,0.01533,0.01257,0.16424,0.00015,0.02559,0.01098,0.0146,0.20869,0.05417,0.23522,0.05146,0.03415,0.0103,0.0262,0.05601,2e-05,0.04239,106549.0,99579720,99950822,STK3,0
621,106568,chr8,100613392,100626045,0.01327,0.09788,0.03295,0.02354,0.00477,7e-05,0.1642,0.00174,0.00035,0.03087,0.01008,0.21443,0.26046,0.06466,0.08329,0.0008,0.06109,0.02989,0.0504,0.01752,0.0057,106568.0,100138000,101002539,VPS13B,0
622,106591,chr8,101133800,101163294,0.0016,0.22952,0.01025,0.00068,0.04502,4e-05,0.20752,0.01411,0.0029,0.04379,0.00156,0.14769,0.14661,0.06921,0.21185,0.00295,0.01382,0.00869,0.02191,0.00037,0.04227,106591.0,101085829,101230841,RGS22,0
623,106619,chr8,101768293,101777425,0.00024,0.1093,0.01743,0.00032,0.00088,0.00523,0.12373,0.01185,1e-05,0.00192,0.00237,0.20339,0.12665,0.09292,0.1375,0.01188,0.02606,0.00313,0.0022,0.00235,0.01005,106619.0,101698927,101775712,SNX31,0
624,106696,chr8,103513034,103527044,0.01455,0.1144,0.02345,0.02043,0.00019,0.06123,0.1907,0.00031,0.0005,0.01222,0.01101,0.23073,0.21261,0.1241,0.31578,1e-05,0.01962,0.00911,0.01766,0.00733,0.05492,106696.0,103378172,103538611,UBR5,0
625,106732,chr8,104067745,104089566,0.01483,0.0879,0.03967,0.00346,0.00178,0.02011,0.11677,0.0,0.00679,0.00923,0.0,0.20833,0.10757,0.11076,0.15135,0.0292,0.02924,0.0,0.00042,0.00658,0.0115,106732.0,103992511,104130386,AZIN1-AS1,0
626,106740,chr8,104208511,104219252,0.0078,0.05584,0.0297,0.03496,0.0004,9e-05,0.10605,0.00445,0.00735,0.01191,0.00606,0.14675,0.21977,0.05167,0.05527,0.00011,0.03735,0.02921,0.0457,0.02961,0.00091,106740.0,104213588,104214528,MTND1P5,0
627,107031,chr8,112782467,112896640,0.02277,0.13963,0.00552,0.00115,0.05187,0.00151,0.27119,0.04063,0.01169,0.11715,0.00844,0.07783,0.14203,0.01794,0.12558,0.00915,0.02195,0.01163,0.05371,1e-05,0.06057,107031.0,112541619,112881780,LINC02237,0
628,107286,chr8,120890901,120915401,0.40196,0.12052,0.03293,0.0,0.01383,0.00686,0.1115,0.25,0.34848,0.32984,0.3338,0.03333,0.09465,0.07315,0.07683,0.02359,0.00881,0.01044,0.01009,0.0046,7e-05,107286.0,120859647,120961735,MSTRG.5505,0
629,107442,chr8,125291820,125323750,0.0033,0.00607,0.01747,0.0549,0.10883,0.04736,0.00034,0.03263,0.03468,0.07103,0.01922,0.04242,0.02774,0.06491,0.01748,0.12631,0.20316,0.11723,0.00821,0.00031,0.01101,107442.0,125176784,125303926,FER1L6-AS2,0
630,107489,chr8,126223048,126283088,9e-05,0.0498,0.04297,0.07748,6e-05,0.0013,0.03998,0.03459,0.07457,0.0,0.00045,0.13674,0.22072,0.03767,0.02428,0.00308,0.03958,0.05217,0.06712,0.0693,0.0007,107489.0,126158080,126225631,WASHC5,0
631,107629,chr8,129237823,129251539,0.00038,0.01169,0.01187,0.11643,0.00643,0.01889,0.0163,0.00694,0.15132,0.00895,0.0107,0.04636,0.21296,0.00085,0.05503,0.06815,0.03547,0.00091,0.16393,0.04293,0.04634,107629.0,128922029,129314769,PVT1,0
632,107633,chr8,129286284,129362352,0.0545,0.12168,0.01354,0.004,0.02737,0.01394,0.2529,0.10625,0.05643,0.12599,0.08587,0.06667,0.04438,0.03755,0.04222,0.0005,0.00342,0.0002,0.0041,0.00092,0.00151,107633.0,128922029,129314769,PVT1,0
633,107692,chr8,131038279,131066164,0.0269,0.08539,0.01923,0.00187,0.00131,0.01453,0.27826,0.00317,0.03717,0.03422,0.00756,0.22989,0.15356,0.14956,0.21797,0.01215,0.01622,0.00122,0.00017,0.00622,0.00979,107692.0,130965554,131066163,CYRIB,0
634,107717,chr8,131516207,131534433,0.02196,0.05089,0.00042,0.06889,0.00257,0.00242,0.00539,0.02778,0.18649,0.00988,0.00761,0.05996,0.21296,0.03099,0.02659,0.05865,0.00507,0.0048,0.09136,0.06151,0.0,107717.0,131178778,131571038,ASAP1,0
635,108150,chr8,141079555,141087645,0.16514,0.25762,0.07234,0.00362,0.14238,0.21679,0.01591,0.02835,0.10674,0.00539,0.00167,0.08701,0.17773,0.04285,0.00754,0.03178,0.01279,0.05546,0.07869,0.1258,0.01605,108150.0,140847841,141578742,TRAPPC9,0
636,108185,chr8,141789041,141807095,0.03423,0.1601,0.00798,0.0003,0.00016,0.00049,0.25397,0.00694,0.04242,0.03899,0.01988,0.20335,0.15746,0.15055,0.17247,0.00477,0.01007,0.00468,0.00089,1e-05,0.00117,108185.0,141777901,142121304,PTK2,0
637,108204,chr8,142076090,142104641,0.00013,0.18724,0.00189,0.03177,0.03065,0.01418,0.23325,0.00265,0.03984,0.03256,0.01284,0.15152,0.08924,0.08396,0.08346,0.01835,0.01734,0.00608,0.00014,0.0031,0.00254,108204.0,141777901,142121304,PTK2,0
638,108211,chr8,142179474,142182903,0.0369,0.09197,0.0369,0.00582,0.00037,0.00444,0.21761,0.00102,0.08117,0.04441,0.043,0.23333,0.05131,0.08152,0.04796,0.07351,0.04468,0.05592,0.00337,5e-05,0.00231,108211.0,142175378,142180684,AC100860.1,0
639,108433,chr8,144763086,144782295,0.00597,0.08607,0.11986,0.29754,0.00822,0.0163,0.04321,0.06088,0.21897,0.00011,0.03444,0.00444,0.07582,0.04211,0.15483,0.03913,0.07079,0.20527,0.2166,0.38324,0.04425,108433.0,144762034,144766966,TSTA3,0
655,109582,chr9,8853923,8912346,0.12945,0.03998,5e-05,0.03003,0.00744,0.00032,0.28173,0.13365,0.04043,0.17115,0.1228,0.03748,0.13211,0.01152,0.02835,0.03242,0.00647,0.00012,0.05915,0.03176,0.00462,109582.0,8320801,10043836,PTPRD,0
656,109596,chr9,10196317,10279917,0.00604,0.1494,0.0005,0.00491,0.04246,0.01132,0.26889,0.01054,0.02718,0.07957,0.02834,0.14757,0.13526,0.03867,0.07689,0.00263,0.03745,0.00786,0.01918,0.00099,0.01104,109596.0,8534696,10622037,PTPRD,0
657,109621,chr9,13577946,13754472,0.0066,0.06154,0.07536,0.04777,0.00022,0.00505,0.09021,0.02487,0.01475,0.00759,0.00027,0.22617,0.19396,0.04538,0.08208,0.00164,0.07124,0.03957,0.04517,0.01876,0.00646,109621.0,13455923,13846052,AL583785.1,0
658,109706,chr9,23090105,23150021,0.11028,0.01809,0.00784,0.01907,0.00034,0.00634,0.24349,0.03649,0.05896,0.10578,0.03782,0.03906,0.07887,0.01183,0.035,0.00113,0.01011,0.00012,0.02159,0.00191,0.00856,109706.0,22709644,23444717,AL391117.1,0
659,109709,chr9,23355073,23385211,0.20927,0.40082,0.21519,0.00229,0.31638,0.11803,0.03251,4e-05,0.17694,0.00686,0.00713,0.03477,0.35648,0.01078,0.06213,0.15683,0.00911,0.00907,0.25482,0.07257,0.03285,109709.0,22709644,23444717,AL391117.1,0
660,109711,chr9,23425231,23433158,2e-05,0.04667,0.09466,0.06557,0.00022,0.00066,0.09205,0.08077,0.072,0.00011,0.00081,0.23077,0.25769,0.07226,0.03846,0.00258,0.09474,0.1278,0.06901,0.08354,0.00185,109711.0,22709644,23444717,AL391117.1,0
661,109821,chr9,37689306,37777336,0.00333,0.06529,0.03021,0.02095,0.02337,0.0,0.10313,0.0116,0.00898,0.04486,0.00312,0.20973,0.16341,0.01564,0.06673,0.0,0.12715,0.03178,0.09199,0.02028,0.02534,109821.0,37612119,38092616,AL138752.2,0
662,109873,chr9,85021031,85148381,0.01344,3e-05,0.03172,0.07246,5e-05,2e-05,0.02591,0.09499,0.02634,0.02061,0.01118,0.0641,0.13206,0.00031,9e-05,0.22001,0.03967,0.02554,0.10114,0.05985,0.0,109873.0,85022043,85025049,LINC01474,0
663,109877,chr9,85267432,85352228,0.10981,0.00214,0.00324,0.01588,8e-05,0.01791,0.17104,0.15218,0.21028,0.10236,0.03101,0.0001,0.00853,0.00117,0.02783,0.00609,0.00196,0.03656,0.01216,0.05046,0.01841,109877.0,85303300,85321829,ANXA1,0
664,110125,chr9,104671523,104792099,0.05522,0.03042,0.08299,0.08189,0.00197,0.02049,0.1205,0.00016,0.00022,0.03888,0.00844,0.15361,0.20326,0.04291,0.06188,0.00098,0.05952,0.01727,0.05517,0.00883,0.01059,110125.0,104492481,104787099,CENPP,0
665,110255,chr9,118707927,118752775,0.2329,0.01601,0.1335,0.16603,0.11982,0.08327,0.20801,0.01778,0.01002,0.02903,0.03848,0.08353,0.13206,0.07447,0.03949,0.00158,0.00117,0.00659,0.00553,0.01223,0.00215,110255.0,118168191,118878893,LINC01505,0
666,110269,chr9,120246768,120376281,0.08514,0.02054,0.03068,2e-05,0.01842,0.00205,0.20151,0.02606,0.08715,0.14262,0.08379,0.10555,0.02128,2e-05,0.00755,0.02547,0.08831,0.04492,0.01677,0.00189,0.0081,110269.0,120265958,120266378,CHCHD4P2,0
667,110289,chr9,122402258,122469387,0.15776,0.36371,0.20774,0.13599,0.17029,0.0867,0.06527,0.00023,0.00345,0.00105,0.01627,0.06172,0.1059,0.08925,0.12655,0.00592,0.00284,0.02974,0.00075,0.00694,0.01439,110289.0,122413339,122426045,TXN,0
668,110305,chr9,123642596,123767395,0.00071,0.16491,0.00537,0.02157,0.01324,8e-05,0.22514,0.011,0.02119,0.00837,0.00031,0.26205,0.11893,0.11263,0.1483,0.05642,0.04063,0.00724,0.00148,0.01788,0.01177,110305.0,123532065,123655786,ECPAS,0
669,110411,chr9,133531370,133694145,0.00042,0.07585,0.0004,0.05238,0.00536,0.00195,0.11321,0.0,0.05531,0.00923,0.00294,0.07853,0.23301,0.04462,0.03406,0.04067,0.00821,0.00383,0.08757,0.05027,0.00039,110411.0,133534977,133566240,STOM,0
670,110434,chr9,136196963,136312542,0.01,0.11859,0.00175,0.00112,0.0249,0.01708,0.20957,0.00443,0.00537,0.0694,0.04435,0.15967,0.16928,0.06177,0.04979,3e-05,0.04442,0.03257,0.03977,0.02361,0.0005,110434.0,136199571,136213279,LHX2,0
671,110435,chr9,136316244,136478733,0.01018,0.1802,0.00012,0.01201,0.04739,0.00042,0.08694,0.00671,0.03521,0.00838,0.00847,0.14511,0.22023,0.05008,0.12395,0.01157,0.03663,0.00084,0.08208,0.00432,0.03892,110435.0,136455707,136551354,NEK6,0
672,110482,chr9,142391241,142449480,0.00032,0.17466,0.03579,0.01241,0.08618,0.03639,0.23004,0.04351,0.02308,0.10248,0.03516,0.07091,0.11326,0.02376,0.05046,0.00512,0.01432,0.00023,0.03395,0.00567,0.00931,110482.0,142377131,142442184,NCS1,0
673,110492,chr9,142917715,143051290,0.01251,0.07429,0.00198,0.00013,0.00199,0.00042,0.20882,0.02664,0.02031,0.02999,0.00749,0.06031,0.08762,0.06814,0.07827,0.00102,0.0,0.00455,0.00109,0.00091,0.0044,110492.0,142917971,143090556,ABL1,0
674,110502,chr9,143468151,143542968,0.00077,0.12531,0.00966,2e-05,0.00209,4e-05,0.13152,0.01883,0.00158,0.00026,0.00049,0.24281,0.16689,0.1203,0.13014,0.01089,0.02585,0.01279,0.00299,0.00011,0.00176,110502.0,143466354,143478775,FAM78A,0
679,116944,chr10,11582904,11602134,0.03293,0.03097,0.00949,0.10216,0.01885,0.00013,0.13336,0.00694,0.01934,0.09013,0.02376,0.0621,0.22901,0.00079,0.02582,0.04871,0.04831,0.00725,0.17977,0.08343,0.01926,116944.0,11465357,11623194,USP6NL,0
680,117062,chr10,13724708,13731754,0.02523,0.13675,0.00082,0.00889,0.00318,0.00697,0.2002,0.02914,0.06522,0.03899,0.03092,0.11856,0.07433,0.10099,0.07579,0.00418,0.00076,0.00342,0.00147,2e-05,0.001,117062.0,13656725,14343958,FRMD4A,0
681,117257,chr10,17253060,17293867,0.46762,0.04992,0.00099,0.00592,0.02572,0.03899,0.26532,0.31729,0.42827,0.45281,0.35826,0.02545,0.06385,0.10266,0.10177,0.00793,0.02721,0.04322,0.00457,0.01126,0.00329,117257.0,17246785,17256137,VIM,0
682,117326,chr10,19752239,19770310,0.00276,0.06745,0.03085,0.03258,0.00176,0.00071,0.10335,0.01117,0.01489,0.009,0.00072,0.17075,0.24496,0.05842,0.06915,1e-05,0.04914,0.02333,0.0558,0.02081,0.0047,117326.0,19067828,19752737,MALRD1,0
683,117405,chr10,21440039,21472625,0.00108,0.09054,0.03221,1e-05,0.00811,0.00148,0.14764,0.02169,0.00124,0.00328,2e-05,0.2427,0.12404,0.18477,0.1009,0.03339,0.01031,0.01941,0.00859,0.00107,0.00229,117405.0,21471334,21471550,AL158209.2,0
684,117412,chr10,21768331,21864348,0.00285,0.0218,0.0013,0.09443,0.01637,0.04505,0.04003,0.00026,0.08838,0.00492,0.01943,0.02963,0.20757,0.06921,0.1081,0.06058,0.00751,0.02896,0.0317,0.00685,0.00669,117412.0,21775621,22022755,DNAJC1,0
685,118021,chr10,36459886,36491029,0.01011,0.04863,0.03132,0.04168,0.00013,0.00324,0.0995,0.00296,0.00729,0.01366,0.00211,0.14429,0.21753,0.0536,0.06069,0.00077,0.0379,0.01424,0.05322,0.01792,0.00474,118021.0,36464121,36465724,MTND5P17,0
686,118373,chr10,51854033,51901951,0.09948,0.04399,0.00659,0.03722,0.07089,0.00821,0.22606,0.07011,0.04032,0.0277,0.03135,0.08308,0.15746,0.2206,0.06404,0.01472,0.03669,0.0006,0.00452,0.00418,0.01332,118373.0,51839479,53144930,PRKG1,0
687,118443,chr10,53593335,53626730,0.00898,0.22081,0.00385,0.11394,0.03133,0.02082,0.17315,0.00067,0.07898,0.00954,0.00355,0.1757,0.01673,0.08365,0.099,0.08019,0.0149,0.0082,0.02479,0.03319,0.00101,118443.0,53297906,53602392,LNCAROD,0
688,118473,chr10,54718138,54785609,0.08807,0.01859,0.11157,0.03581,0.01625,0.01501,0.2235,0.00026,0.01682,0.03715,0.02504,0.2175,0.12538,0.07455,0.0551,0.01991,0.0486,0.04162,0.00521,0.00345,1e-05,118473.0,54651648,55651117,PCDH15,0
689,118486,chr10,55054001,55083957,0.00651,0.07965,0.00022,0.03471,4e-05,0.00831,0.1447,0.00869,0.01192,0.00569,0.023,0.07006,0.22867,0.0849,0.0309,0.03913,0.00045,0.00601,0.03309,0.06278,0.00932,118486.0,54651648,55651117,PCDH15,0
690,118825,chr10,65494311,65504373,0.35152,0.07232,0.01508,0.05973,0.00365,0.03306,0.22975,0.29663,0.22167,0.41812,0.46621,0.02661,0.00017,0.11331,0.1862,0.0202,0.03522,0.09849,0.09581,0.15947,0.01498,118825.0,64730321,65550917,AC013287.1,0
691,118851,chr10,66403139,66448040,0.14618,0.21187,0.08969,0.07995,0.05087,0.08331,0.00335,0.00701,0.0164,0.03916,0.00506,0.02207,0.03817,0.07496,0.01759,0.00122,0.01167,5e-05,0.00534,0.00144,0.01193,118851.0,66433524,66544619,LINC01515,0
692,118860,chr10,66582218,66602405,0.01785,0.01117,0.00727,0.11044,0.03374,0.00271,0.00125,0.00294,0.23495,0.00154,0.02579,0.00051,0.20185,0.00578,0.02056,0.16329,0.00985,0.0182,0.25523,0.06305,0.04947,118860.0,66433722,66644177,LINC01515,0
693,118941,chr10,69686293,69702915,0.03722,0.03319,0.00652,7e-05,0.08445,0.01402,0.13867,0.01515,0.04252,0.00789,0.00627,0.06779,0.03633,0.2206,0.08188,0.00482,0.04689,0.00154,0.08939,0.01007,0.02748,118941.0,69696679,69761874,STOX1,0
694,118952,chr10,69940315,69958674,0.0696,0.05985,0.0023,0.02033,0.00027,0.0284,0.24349,0.07035,0.18753,0.09741,0.01669,0.09761,0.01145,0.06042,0.16302,0.04234,0.00486,0.01857,0.01917,0.09225,0.03813,118952.0,69956522,69973232,SRGN,0
695,118977,chr10,70371759,70404184,0.10584,0.13587,0.1688,0.00389,0.00327,0.00032,0.00119,0.00518,0.134,0.13728,0.0734,0.00176,0.1592,0.1701,0.1017,0.17706,0.20304,0.14447,0.00012,0.00508,0.00509,118977.0,70319511,70375726,TSPAN15,0
696,119642,chr10,80277787,80281656,0.00626,0.03531,0.03666,0.09424,0.00011,0.00286,0.06913,0.00833,0.04511,0.00555,0.0008,0.12427,0.24769,0.04601,0.04608,0.01471,0.03521,0.01958,0.0985,0.05751,0.002,119642.0,80251665,80314699,ZCCHC24,0
697,119741,chr10,83240324,83243664,0.13277,0.40516,0.16208,0.00531,0.26846,0.46327,0.1061,2e-05,0.09443,0.01626,0.10249,0.10776,0.3679,0.04819,0.0,0.09985,0.0208,0.13354,0.20037,0.37331,0.05329,119741.0,82749016,83860554,NRG3,0
698,119974,chr10,88396123,88418146,0.07363,0.01246,0.05512,0.04542,0.00237,0.00126,0.05051,0.01411,0.23018,0.06073,0.06009,0.01612,0.10692,0.00446,0.01667,0.1986,0.03668,0.05928,0.06901,0.02607,0.00641,119974.0,88388471,88436983,MINPP1,0
699,119981,chr10,88592416,88607446,0.00944,0.01996,0.03035,0.15617,8e-05,0.00628,0.06,0.00551,0.08561,0.00789,0.0,0.06462,0.2236,0.02256,0.02237,0.04813,0.0272,0.00625,0.14933,0.07388,0.0051,119981.0,88543461,88631613,PAPSS2,0
700,119991,chr10,88866503,88885201,0.07363,0.01362,0.11257,0.00071,0.00257,0.01288,0.15195,0.0,0.11442,0.09667,0.02715,0.20833,0.00804,0.00444,0.04926,0.15528,0.14403,0.04695,0.0005,0.01701,0.0266,119991.0,88878530,88878608,AC063965.1,0
701,120007,chr10,89265799,89451649,0.01579,0.06668,0.06129,0.10458,0.00017,0.0,0.16644,0.01344,0.05026,0.01092,0.00995,0.21892,0.31493,0.06338,0.04394,0.00894,0.04892,0.05058,0.08554,0.07234,0.00013,120007.0,89157946,89468604,RNLS,0
702,120074,chr10,91099097,91188703,0.02013,0.01204,0.00801,0.30795,0.00601,0.00295,0.00237,0.00454,0.43384,0.03516,0.00246,0.00067,0.41654,0.02809,0.00076,0.39692,0.02485,0.00016,0.20366,0.24288,0.01332,120074.0,90737092,91109001,LINC01374,0
703,120530,chr10,100539300,100585557,0.03653,0.05043,0.02491,0.03237,0.00107,2e-05,6e-05,0.11092,0.16514,0.02515,0.02668,0.14672,0.21918,0.03508,0.03717,0.00051,0.03495,0.02423,0.04395,0.02543,0.00073,120530.0,100534589,100615102,AL133353.2,0
704,120549,chr10,100863304,100956915,0.03247,0.09409,0.07322,0.09606,0.0,0.01022,0.18163,0.00314,0.00797,0.03155,0.00587,0.24192,0.36014,0.08936,0.10292,0.00096,0.07027,0.02551,0.09288,0.02987,0.0098,120549.0,100759305,100893702,MSTRG.784,0
705,120702,chr10,102843226,102876282,1e-05,0.17342,0.00958,0.06973,0.00789,0.0,0.1415,0.00771,0.06328,0.00656,0.0,0.26024,0.34139,0.24478,0.16299,0.04467,3e-05,0.00921,0.04437,0.05756,0.00743,120702.0,102729086,102941185,ARMH3,0
706,121097,chr10,111355767,111368954,0.0003,0.0274,0.01796,0.10084,0.0,0.02934,0.03343,0.012,0.12012,0.00026,0.01854,0.08752,0.23638,0.02817,0.10256,0.04372,0.01761,0.00154,0.10386,0.02444,0.02849,121097.0,111312647,111379996,AL355512.1,0
707,121187,chr10,113238188,113251962,0.04136,0.11335,0.33746,0.19744,0.26393,0.07341,0.02438,0.16577,0.07622,0.11163,0.00358,0.04726,0.00508,0.02376,0.0087,0.03022,0.00433,0.11562,0.01002,0.02846,0.07179,121187.0,113199177,113247577,GUCY2GP,0
708,121461,chr10,118400567,118430876,0.02433,0.00291,0.07883,0.07379,0.21585,0.05337,0.04775,0.012,0.01758,0.11626,0.00333,0.10938,0.10909,0.28405,0.07189,0.00083,0.04689,0.00212,0.02844,0.00407,0.05506,121461.0,118367645,118436709,EMX2OS,0
709,121604,chr10,120666505,120679105,0.09565,0.06037,0.01228,0.0009,0.00642,0.00143,0.28322,0.05364,0.11442,0.1373,0.0556,0.1241,0.07519,0.02817,0.07141,0.00589,0.03611,0.0048,0.01131,4e-05,0.01331,121604.0,120623617,120726713,INPP5F,0
710,122066,chr10,128214808,128238348,0.06559,0.04751,0.00066,0.00431,0.01143,0.00301,0.23325,0.07716,0.03984,0.13236,0.08098,0.03704,0.08924,0.01581,0.02214,0.00805,0.0066,0.00091,0.03004,0.01223,0.00234,122066.0,127789094,128347494,DOCK1,0
711,122273,chr10,132045916,132076791,0.0664,0.03246,0.13903,0.04141,0.12589,0.00522,0.1646,0.27921,0.17597,0.23391,0.06621,0.03399,0.001,0.03578,0.00902,0.02077,0.00097,0.08368,0.0235,0.01402,0.08125,122273.0,132027430,132247342,TCERG1L,0
712,122354,chr10,133366904,133403412,0.08681,0.00017,0.02624,0.03377,0.02483,0.00571,0.11315,0.12785,0.22612,0.03206,0.07338,0.02034,0.03097,0.02967,0.00346,4e-05,0.08247,0.00668,0.11287,0.00683,0.04052,122354.0,133366670,133369227,AL451069.2,0
713,122390,chr10,133811667,133826598,0.02851,0.02797,0.0005,0.08014,0.01308,0.01864,0.12021,0.03559,0.22361,0.07191,0.08326,0.02108,0.03549,0.00206,0.00144,0.06815,0.00883,0.01322,0.02767,0.02606,9e-05,122390.0,133757634,133892019,CFAP46,0
728,127996,chr11,3819880,3867828,1e-05,0.12066,0.00014,0.00781,0.00957,0.00633,0.11523,0.00023,0.00816,0.00801,0.00596,0.17143,0.08355,0.06921,0.21519,0.01559,0.01622,0.00698,0.00014,0.03552,0.03813,127996.0,3740376,3863108,MSTRG.869,0
729,128025,chr11,4684765,4709569,0.01989,0.10656,0.02891,0.01713,0.00492,4e-05,0.18168,1e-05,0.00135,0.0392,0.01607,0.20997,0.26754,0.06758,0.08832,0.00196,0.05461,0.02672,0.04061,0.01258,0.00548,128025.0,4702994,4708575,OR51D1,0
730,128242,chr11,9129530,9135373,0.10732,0.0001,0.00075,0.0866,0.00131,0.0,0.12963,0.09053,0.37681,0.09667,0.06561,0.00027,0.09689,0.00066,6e-05,0.10085,8e-05,0.00061,0.10984,0.06659,0.00103,128242.0,9088299,9152565,AC079296.1,0
731,128256,chr11,9358401,9469880,0.02159,0.01568,0.07644,0.11865,0.05969,0.07267,0.08387,0.01263,0.04406,0.00747,0.01142,0.1522,0.22014,0.13102,0.1256,0.011,0.00074,9e-05,0.01623,0.00753,0.00122,128256.0,9364357,9364642,Metazoa_SRP,0
732,128380,chr11,11883923,11896460,0.0,0.39369,0.39481,0.41137,0.21252,0.07583,0.31425,0.2963,0.33661,0.15205,0.04695,0.00333,1e-05,0.03112,0.11251,0.00285,0.05535,0.16573,0.03134,0.10856,0.03161,128380.0,11871141,11900703,AC104383.1,0
733,128701,chr11,18646338,18697834,3e-05,0.13895,0.00097,0.00492,0.04693,0.00087,0.12832,0.00053,0.0041,0.04613,0.00087,0.10235,0.07606,0.27527,0.12405,0.0014,0.05087,0.00327,0.06463,0.00713,0.02591,128701.0,18627651,18686813,UEVLD,0
734,128826,chr11,21927193,21954259,0.0024,0.00063,0.04398,0.17244,0.01143,0.00301,0.00072,0.02437,0.20698,0.00281,1e-05,0.03484,0.1944,0.00668,0.00077,0.34767,0.01115,0.02124,0.2579,0.19248,0.00234,128826.0,21903227,21963729,AC130307.1,0
735,128906,chr11,24858196,24910419,0.04897,0.05636,0.01139,0.00032,0.00062,0.01107,0.22228,0.10163,0.06359,0.06127,0.07595,0.01905,0.0543,0.0473,0.01127,0.0071,0.00671,8e-05,3e-05,0.00614,0.00667,128906.0,24628030,25024296,LUZP2,0
736,128909,chr11,24995234,25126505,0.0572,0.12983,0.00018,0.00065,0.01733,0.00824,0.25584,0.05536,0.07843,0.11282,0.07356,0.11587,0.11006,0.06094,0.07213,0.00013,0.01325,0.00597,0.01033,0.00343,0.00137,128909.0,24628030,25024296,LUZP2,0
737,128920,chr11,25766429,25892661,0.01137,0.1494,0.02621,0.06242,0.01876,0.00279,0.26864,0.06566,0.15235,0.06127,0.02103,0.05766,0.03181,0.08376,0.10335,0.00852,0.00098,0.01247,0.01756,0.03463,0.00674,128920.0,25770834,25771156,AC100770.1,0
738,129024,chr11,29193924,29320057,0.00137,0.10026,3e-05,0.03118,0.00373,0.06475,0.12511,0.00172,0.02193,0.00908,0.06128,0.09541,0.23014,0.07006,0.00225,0.03194,0.00308,0.06392,0.05553,0.13132,0.03978,129024.0,29042901,29199220,LINC02742,0
739,129066,chr11,30679144,30742759,0.15925,0.00565,0.02447,0.04378,0.00178,0.02621,0.20801,0.05669,0.03933,0.19105,0.03288,0.04245,0.07651,0.00134,0.03613,0.00227,0.03669,0.00081,0.06277,0.00024,0.0352,129066.0,30518737,30720538,MPPED2,0
740,129092,chr11,31501452,31519492,0.15925,0.00428,0.02346,0.00061,0.18488,0.16317,0.1138,0.24573,0.1366,0.00207,0.00291,0.04274,0.00161,0.1289,0.10743,0.0292,0.26571,0.23232,0.14227,0.11289,0.00028,129092.0,31079288,31505647,DCDC1,0
741,129206,chr11,33980838,33997193,0.03,0.14296,0.00618,0.04202,0.05071,0.00286,0.04321,0.00828,0.1025,0.10798,0.04902,0.09465,0.20223,0.22949,0.18654,0.05479,0.06933,0.01785,0.00042,0.02983,0.0404,129206.0,33995615,34029225,LMO2,0
742,129406,chr11,38620505,38729695,0.00654,0.1087,0.00123,0.01206,0.01217,0.00761,0.19271,0.00219,0.0008,0.03581,0.00012,0.1241,0.21092,0.05768,0.10478,0.0056,0.02079,0.00334,0.04814,0.00011,0.03141,129406.0,38643466,38644658,AC021713.1,0
743,129414,chr11,38826043,38882288,0.00029,0.09294,0.01507,0.02812,0.01039,0.00642,0.10623,0.00905,0.02328,0.01205,0.00722,0.14485,0.20332,0.03625,0.04902,0.00177,0.04342,0.04017,0.06094,0.05163,0.00078,129414.0,38790924,38830766,LINC01493,0
744,129504,chr11,41880197,41952321,0.2411,3e-05,0.06353,0.06089,0.00373,0.00026,0.27826,0.08181,0.10628,0.2025,0.19197,0.05822,0.06362,0.003,0.00039,5e-05,0.03698,0.06756,0.03677,0.05517,0.00551,129504.0,41861223,42004424,LINC01499,0
745,129512,chr11,42080166,42188387,0.00707,0.00234,0.1113,0.00148,0.03245,0.0001,0.01645,0.05337,0.00236,0.06078,0.00355,0.12117,0.00721,0.01493,0.00247,0.07826,0.2153,0.08993,0.04363,0.00052,0.02804,129512.0,42140232,42232288,LINC02745,0
746,129748,chr11,46372423,46414238,0.00098,0.08452,0.03499,0.01675,0.0057,8e-05,0.07319,0.05162,0.01129,0.00176,0.00133,0.2299,0.02937,0.05383,0.08237,0.10723,0.07499,0.02998,0.00373,0.01672,0.00695,129748.0,46369211,46376334,LINC02710,0
