"chr","start","end","genes","WestEurasia.SouthAsia","WestEurasia.Africa","WestEurasia.CentralAsiaSiberia","WestEurasia.Oceania","WestEurasia.America","WestEurasia.EastAsia","SouthAsia.Africa","SouthAsia.CentralAsiaSiberia","SouthAsia.Oceania","SouthAsia.America","SouthAsia.EastAsia","Africa.CentralAsiaSiberia","Africa.Oceania","Africa.America","Africa.EastAsia","CentralAsiaSiberia.Oceania","CentralAsiaSiberia.America","CentralAsiaSiberia.EastAsia","Oceania.America","Oceania.EastAsia","America.EastAsia"
"3",17379056,17388836,"TBC1D5",0.00477,0.00515,0.0037,0.00339,0.00318,-0.00776,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",174984969,175005810,"NAALADL2",0.01756,-0.00118,0.01367,0.01254,0.01175,0.01946,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",175077520,175087654,"MIR4789, NAALADL2",0.07669,0.0074,0.04984,0.03776,0.04265,0.05705,0.15564,-0.01476,0.20148,-0.01661,-0.01049,0.13084,0.01717,0.12338,0.12248,0.20015,-0.02143,-0.01424,0.20266,0.15936,-0.0158
"3",17540715,17547088,"TBC1D5",0.01067,0.0306,0.05919,-0.01369,-0.01108,0.0234,-0.00827,0.00109,-0.00209,0.00496,-0.01078,-0.01038,0.01183,0.01873,-0.01055,0.03591,0.04738,-0.00546,-0.02171,0.00641,0.01366
"3",175484551,175487255,"NAALADL2",-0.00965,0.00519,0.00373,0.00342,0.0032,0.00534,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",17717685,17725472,"TBC1D5",0.0048,-0.007,0.00373,0.00342,0.0032,0.00533,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"3",177293159,177297980,"LINC00578",0.01073,0.04584,0.0254,0.02134,0.04343,0.07044,0.00249,-0.00734,-0.00933,0.01996,0.02952,-0.01449,-0.01515,0,0,-0.0204,0,0,0,0,NA
"3",178877217,178884706,"PIK3CA",NA,NA,NA,NA,NA,0.01393,NA,NA,NA,NA,0.01044,NA,NA,NA,0.01111,NA,NA,0.00845,NA,0.00784,0.00741
"3",179388217,179390790,"USP13",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",179653417,179655437,"PEX5L",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",179684241,179686096,"PEX5L",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",180966714,180969688,"SOX2-OT",0,0,0,-0.00361,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"3",18233276,18249129,"LOC339862",0.0048,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",182544147,182546296,"ATP11B",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",183816319,183822068,"HTR3E",NA,NA,NA,NA,NA,0.01393,NA,NA,NA,NA,0.01044,NA,NA,NA,0.01111,NA,NA,0.00845,NA,0.00784,0.0074
"3",183902363,183904402,"ABCF3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",184415622,184428929,"MAGEF1",-0.00692,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",185091570,185111668,"MAP3K13",0,0,0,0,0,0.00633,NA,NA,NA,NA,0.01044,NA,NA,NA,0.01111,NA,NA,0.00845,NA,0.00784,0.00741
"3",188458901,188465814,"LPP",0.01466,0.01582,0.01141,0.01046,0.0098,-0.00208,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",189003057,189006274,"TPRG1",0.00302,0.00326,0.00235,0.00215,0.00201,0.00335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",189363171,189371547,"TP63",0.01205,-0.00354,0.06283,0.00217,0.01505,0.23927,-0.00611,0.00346,0.04731,0.07221,0.118,0.03249,0.02065,0.04296,0.17933,0.12752,0.16207,0.03422,-0.01612,0.26776,0.29351
"3",189737079,189742508,"P3H2",-0.00758,0.05355,-0.00449,0.00812,0.01552,9e-04,0.0766,-0.01386,0.02042,0.00258,-0.00905,0.10309,-0.00414,0.16773,0.11057,0.03924,-0.00892,-0.01333,0.09662,0.042,-0.00787
"3",189838632,189842659,"P3H2",0.00289,0.03153,0.00224,0.00206,0.00192,0.00321,0.0465,NA,NA,NA,NA,0.03805,0.03543,0.03354,0.05033,NA,NA,NA,NA,NA,NA
"3",191008688,191014822,"UTS2B",0,0.03961,0,0,0,0,0.0344,NA,NA,NA,NA,0.02808,0.02613,0.02472,0.03727,NA,NA,NA,NA,NA,NA
"3",191064302,191072651,"CCDC50",-0.00635,-0.00834,-0.01026,0.10038,-0.00454,0.14845,-0.00708,-0.01078,0.12017,0.00337,0.16193,-0.01475,0.14489,-0.01073,0.19645,0.17183,-0.0159,0.2164,0.24085,NA,0.28999
"3",191915144,191919867,"FGF12",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",192266502,192281075,"FGF12",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",192304697,192314135,"FGF12",-0.0075,0.01545,-0.0083,0.01022,0.00957,0.01588,0.02895,-0.00718,0.02105,0.01996,0.02952,0,NA,NA,NA,0,0,0,NA,NA,NA
"3",192389214,192392581,"FGF12",0.01315,0.04422,0.03215,0.02954,0.0277,0.02529,0,0,0,0,-0.01151,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",192526546,192533331,"MB21D2",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",192597648,192610905,"MB21D2",0,0.00807,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"3",19422591,19427331,"KCNH8",0.01468,0.01584,0.01142,0.01048,0.00981,0.01627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",19440540,19447620,"KCNH8",0.01457,-0.00163,0.01133,0.01039,0.00974,0.01614,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",194441829,194448772,"LINC01968",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",195771149,195776591,"TFRC",0.0588,0.01048,0.18627,0.19247,0.18786,0.43157,0.10679,0.02828,0.03316,0.03306,0.21279,0.24391,0.25397,0.24994,0.44081,-0.02016,-0.02094,0.06435,-0.02275,0.0512,0.0438
"3",196202231,196207274,"RNF168",0,-0.00693,0,0,0,-0.00665,0,NA,NA,NA,0,0,0,0,-0.01135,NA,NA,0,NA,0,0
"3",196932119,196946108,"DLG1",0.00113,0.15246,0.04324,0.09601,-0.01026,0.03024,0.28285,0.11481,0.20787,-0.01023,0.08459,0.03884,-0.01515,0.23939,0.06704,0.01532,0.06961,-0.0086,0.18245,0.03635,0.03347
"3",197579925,197607017,"LRCH3",-0.00873,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",197710360,197834736,"ANKRD18DP, LMLN",0.00487,-0.0102,-0.00061,0.03485,-0.00754,0.02759,-0.00353,-0.01317,-0.00033,0.00938,-0.00687,-0.00688,0.01828,-0.01004,0.01114,0.01355,0.00141,-4e-04,0.08297,-0.011,0.03881
"3",21644510,21657407,"ZNF385D",-0.00482,0.00295,0.00212,0.00195,0.00182,0.00304,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",21723435,21726534,"ZNF385D",-0.00908,0.00563,0.0173,-0.00648,0.02761,-0.00843,0.00098,0.01358,-0.01051,0.04132,-0.01201,-0.01167,0.01473,0.07056,0.00079,0.03589,0.11886,0.01263,0.02174,-0.00828,0.03941
"3",22276973,22286595,"ZNF385D",0.09035,0.04459,-0.01085,0.28841,-0.01186,0.00611,-0.00488,0.05852,0.06761,0.04625,0.02701,0.02454,0.11604,0.01651,0.00119,0.23464,-0.02128,-0.00261,0.21137,0.19224,-0.00677
"3",23513513,23520054,"MIR548AC, UBE2E2",0,0.02464,0,0,0,0,0.02267,NA,NA,NA,NA,0.01846,0.01717,0.01624,0.02459,NA,NA,NA,NA,NA,NA
"3",241547,249373,"CHL1",0.00446,0.00482,0.00346,0.00317,0.00297,0.00495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",250183,271497,"CHL1",-0.01012,0.00506,0.00364,0.00334,0.00312,0.0052,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",25208168,25216426,"RARB",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",25219050,25225432,"RARB",0.00478,-0.00028,0.00371,0.0034,0.00318,0.0053,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",25526903,25529354,"RARB",0.00477,0.00515,0.00371,0.0034,0.00318,0.0053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2568353,2577051,"CNTN4",-0.00183,0.00517,0.00372,0.00341,0.00319,0.00531,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2763051,2767192,"CNTN4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2815156,2828317,"CNTN4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",28391777,28395215,"ZCWPW2",-0.00969,0.00432,0.00254,0.00233,0.00218,0.00364,-0.001,0,0,0,0,0.01845,0.01716,0.01623,0.02457,NA,NA,NA,NA,NA,NA
"3",284596,284964,"CHL1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",28639302,28645975,"LINC00693",0.0097,-0.00519,0.00753,0.00691,0.00647,0.01075,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",2875245,2880001,"CNTN4",0,0,0,0,0,-0.00417,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",28765732,28767159,"LINC00693",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",30694690,30698045,"TGFBR2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3172982,3178142,"TRNT1",-0.00696,0,0,0,0,0.00524,0,0,0,0,-0.00933,NA,NA,NA,0.0111,NA,NA,0.00844,NA,0.00784,0.0074
"3",37751083,37754589,"ITGA9",-0.00727,0.00478,0.00343,0.00315,0.00295,0.00491,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",378441,389173,"CHL1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",37978087,37987226,"CTDSPL",-0.0056,0.04606,-0.01004,-0.0042,0.04234,0.01408,0.02974,-0.01184,-0.01518,0.04042,-0.00251,0.06134,0.02055,0,0.00126,-0.01197,0.07691,0.01135,0.04449,-0.00988,0.01456
"3",38542992,38548097,"EXOG",0,-0.00858,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",39191923,39193206,"CSRNP1",0,-0.00862,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",392041,402188,"CHL1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3969275,4012397,"SUMF1",0.01436,-0.00413,0.01117,0.01025,-0.00792,0.01592,0.03443,NA,NA,0,NA,0.0281,0.02615,-0.00246,0.0373,NA,0,NA,0,NA,0
"3",4012397,4019843,"SUMF1",0,0,-0.0101,0,-0.01053,0,NA,0,NA,0,NA,0,NA,0,NA,0,-0.021,0,0,NA,0
"3",40135893,40137913,"MYRIP",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",411537,422670,"CHL1",0.00462,0.00498,0.00358,-0.00768,0.00307,0.00512,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"3",41776894,41789883,"ULK4",0,-0.00167,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"3",424846,424946,"CHL1",0.00481,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",425453,430751,"CHL1",0.00481,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",430851,448993,"CHL1",0.00428,0.00462,0.00332,0.00305,0.00285,0.00475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",44381633,44393789,"TCAIM",0,0,0,0,0,0.02093,NA,NA,NA,NA,0.02113,NA,NA,NA,0.02247,NA,NA,0.01714,NA,0.01592,0.01504
"3",44691642,44700203,"ZNF35",0.00334,0.0036,0.00259,0.00237,0.00222,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",45477759,45487010,"LARS2",0.00481,0.00519,0.00373,0.00342,0.0032,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",45542464,45552520,"LARS2-AS1, LARS2",0.00366,-0.00941,0.00284,0.0026,0.00244,0.00406,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",45979711,45984363,"FYCO1",0,0.00735,0,0,0,0,0.01119,NA,NA,NA,NA,0.00909,0.00845,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"3",46715422,46718512,"ALS2CL",0,0,0,0,0,-0.00617,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",46794887,46850588,"PRSS50, PRSS45P",0.00929,0.22268,-0.00306,-0.00491,-0.00578,-0.00115,0.31683,-0.0058,0.00675,-0.00553,-0.0036,0.25421,0.2305,0.21951,0.30873,-0.01712,-0.02147,-0.01466,-0.02271,-0.01033,-0.01711
"3",46919124,46921806,"PTH1R",0,0,0,0,0,-0.00635,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",47235365,47261031,"KIF9-AS1",0.00478,0.00516,0.00371,0.0034,0.00319,0.00531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",47983519,47988549,"MAP4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",49219891,49236431,"IHO1, C3orf84",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"3",49428841,49439433,"RHOA",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",49466705,49486793,"NICN1",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",4974963,4981246,"BHLHE40-AS1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",49950419,49965101,"MON1A",NA,0,NA,0,0,0,0,NA,0,0,0,0,-0.00968,-0.01027,-0.00763,0,0,0,-0.02271,-0.01468,-0.01515
"3",50303456,50305451,"SEMA3B",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",50335734,50338058,"NAA80, HYAL1, HYAL3",0,-0.00862,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",50442992,50444800,"CACNA2D2",0,NA,0,0.09927,NA,0.16403,0,-0.01561,0.04315,0,0.09596,0,0.08665,NA,0.13495,0.0292,0,0.07221,0.06597,-0.00282,0.09388
"3",50484214,50486413,"CACNA2D2",NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"3",52130909,52139486,"POC1A",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",53027005,53038149,"SFMBT1",0.0046,0.05046,0.01113,-0.0094,0.02052,0.00352,0.01456,-0.01283,-0.00914,-0.00447,-0.0119,-0.00301,0.04672,-0.01562,0.01843,-0.00103,-0.01681,-0.01011,0.01594,-0.00964,-0.00128
"3",53046281,53048609,"SFMBT1",0,0.00626,0,0,0,0,0.01118,NA,NA,NA,NA,0.00909,0.00845,0.00798,0.01214,NA,NA,NA,NA,NA,NA
"3",53910128,53915562,"ACTR8",-0.00525,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",54267693,54295712,"CACNA2D3",0,0,0,0,-0.00231,0,NA,NA,NA,0.03146,NA,NA,NA,0.03272,NA,NA,0.02734,NA,0.02596,NA,0.03317
"3",54732770,54737496,"CACNA2D3",0,0,0,0,0,-0.00847,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",56316219,56318612,"ERC2",0.00349,0.00377,0.00271,0.00248,0.00232,0.00387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",56607166,56624160,"CCDC66",-0.00626,0,0.07695,0,0.13946,0.22488,0,0.03262,0,0.08241,0.15154,0.07576,NA,0.13392,0.19446,0.05891,-0.00971,0.03931,0.1086,0.14518,0.00153
"3",57123970,57126289,"IL17RD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",57573727,57579206,"ARF4",NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"3",58149404,58151115,"FLNB",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",58569758,58573398,"FAM107A",0,-0.00624,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",58792105,58809112,"CFAP20DC",0.01827,0.0293,-0.01347,-0.00901,0.02592,0.00458,0.08222,0.00091,0.03921,0,-0.00527,0.01558,0.00838,0.07659,0.06592,-0.0178,0.01404,-0.01046,0.06806,0.01165,0.01501
"3",59817963,59956559,"FHIT",0.0047,0.00507,0.00365,0.00334,0.00313,-0.00834,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",60832876,60844137,"FHIT",0.00479,0.00517,0.00372,0.00341,0.00319,0.00532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",61127021,61128414,"FHIT",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",61597105,61605401,"PTPRG",0,-0.00854,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",61863242,61875296,"PTPRG",0.00248,0.00268,0.00192,0.00176,0.00165,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",61907694,61909972,"PTPRG",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",62610070,62613002,"CADPS",0,0.0334,0,0,0,0,0.0465,NA,NA,NA,NA,0.03805,0.03543,0.03354,0.05033,NA,NA,NA,NA,NA,NA
"3",62664287,62696621,"CADPS",0.00474,0.00512,0.00368,0.00337,0.00316,0.00526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",62709949,62716435,"CADPS",0,0.02975,0,0,0,0,0.03443,NA,NA,NA,NA,0.02811,0.02616,0.02475,0.03731,NA,NA,NA,NA,NA,NA
"3",62959476,62994696,"LINC00698",0.00957,0.01033,0.00744,0.00682,0.00639,0.01062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",63103673,63107733,"LINC00698",0,0.02098,0,0,0,0,0.03439,NA,NA,NA,NA,0.02808,0.02613,0.02472,0.03726,NA,NA,NA,NA,NA,NA
"3",63382382,63386505,"SYNPR",0.00481,0.0052,0.00374,0.00342,0.00321,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",63574896,63580993,"SYNPR",0.00798,0.00861,-0.00238,0.00568,-0.01029,0.00331,NA,0,NA,0.01582,0,0,NA,0.01647,0,0,-0.00637,-0.01348,0.01302,0,0.00512
"3",64533047,64535763,"ADAMTS9",-0.00878,0.02812,-0.00977,0,0,0.03527,0.01627,-0.01554,0,0,0.02227,0.00432,0.03539,0.0335,-0.00981,0.00036,0.00034,0.01047,NA,0.03525,0.03335
"3",66507439,66511402,"LRIG1",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",67492290,67497596,"SUCLG2",-0.00922,0.02652,-0.00913,0.13151,-0.01168,0.01326,0.02474,-0.01455,0.1529,-0.0174,0.00884,0.03187,0.03642,0.0167,0.10068,0.18278,-0.02098,-0.00157,0.14943,0.28359,0.00089
"3",67497596,67580138,"SUCLG2",0.01438,0.23701,0.01119,0.01026,0.00961,0.01594,0.27081,NA,NA,NA,NA,0.23148,0.21858,0.20905,0.28755,NA,NA,NA,NA,NA,NA
"3",67580138,67641420,"SUCLG2",0.00459,-0.00798,0.00356,0.00327,0.00306,0.00509,0.00881,NA,NA,NA,NA,0.00716,0.00665,0.00628,0.00956,NA,NA,NA,NA,NA,NA
"3",68070699,68073358,"TAFA1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",68510874,68522797,"TAFA1",0,-0.00836,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",68809455,68813808,"TAFA4",0,-0.00088,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"3",69313635,69320381,"FRMD4B",0,0.02196,0,0,0,0,0.02266,NA,NA,NA,NA,0.01846,0.01717,0.01623,0.02458,NA,NA,NA,NA,NA,NA
"3",7239399,7251672,"GRM7",0.00386,0.00417,0.00453,0.00275,0.00257,0.00428,NA,0.02238,NA,NA,NA,0.02342,NA,NA,NA,0.01798,0.01719,0.02379,NA,NA,NA
"3",74402432,74407486,"CNTN3",0,0.0087,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"3",75480354,75674096,"FAM86DP",-0.00712,-0.00813,0.01442,0.01523,0.03167,0.018,-0.00858,0.00291,0.03382,0.02532,0.0038,0.02382,0.01284,0.05228,0.02577,0.11153,-0.01384,-0.014,0.16424,0.10574,-0.00604
"3",76083509,76096246,"ROBO2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",76261893,76401678,"ROBO2",0.01943,0.02095,-0.00653,0.01388,0.013,0.02152,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"3",76402609,76557573,"ROBO2",0.0147,0.01586,-0.00811,0.01049,0.00982,0.01629,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"3",76666539,76668887,"ROBO2",0.12241,0.02326,0,0,0,-0.0052,0.02955,0.08569,0.08033,0.07641,0.07715,0.01847,0.01717,0.01624,0.00148,NA,NA,0,NA,0,0
"3",76721894,76725976,"ROBO2",-0.00509,0.01048,0.00755,0.00692,0.00648,0.01077,0.02894,0.02255,0.02105,0.01996,0.02952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",76730344,76738051,"ROBO2",0,0,0,0,0.03773,0,NA,NA,NA,0.06398,NA,NA,NA,0.06646,NA,NA,0.05585,NA,0.05311,NA,0.06734
"3",77005286,77007552,"ROBO2",0.02216,0.02389,0.01727,0.01585,0.01485,0.02454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",77506352,77511549,"ROBO2",0,0,0,-0.00914,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"3",78779117,78780017,"ROBO1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",78970773,78974365,"ROBO1",0.05359,NA,NA,NA,NA,NA,0.04396,0.03438,0.03211,0.03047,0.04483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",79273622,79282579,"ROBO1",0.00481,0.00519,0.00373,0.00342,0.0032,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",8264018,8273121,"LMCD1-AS1",0,0,0,0,0,-0.00398,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"3",8276267,8285006,"LMCD1-AS1",0.00461,0.00497,0.00358,-0.00011,0.00307,0.00511,NA,NA,0.0278,NA,NA,NA,0.02898,NA,NA,0.02396,NA,NA,0.02174,0.02941,NA
"3",8325414,8327977,"LMCD1-AS1",0.02895,0.08777,0.01578,0.12667,0.02736,-0.00416,0.0072,-0.01487,0.31853,-0.01544,0.00721,0.0136,0.45108,-0.0065,0.05962,0.29797,-0.01726,-0.00133,0.33386,0.18795,0.01029
"3",84889104,84900093,"LINC00971",0,0,-0.00613,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"3",85538310,85542061,"CADM2",0,0,0,-0.00408,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"3",85596906,85603102,"CADM2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",8750191,8752449,"SSUH2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",96931787,96940259,"EPHA6",0,-0.00797,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",97208112,97212958,"EPHA6",0.00308,0.00333,0.00239,0.00219,-0.01272,0.00342,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"3",97852444,97916923,"OR5H1, OR5H14, OR5H15",0.00374,0.00737,0.01791,-0.00463,0.0154,-0.00607,-0.0123,0,-0.01639,0,-0.00614,0,-0.01509,0,-0.00321,0,NA,0.01299,0,-0.01311,0.0114
"3",97959318,97983257,"OR5H6",0.01459,0.01574,0.01135,0.01041,0.00975,-0.00143,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
