,chr,start,end,AFR-AMR,AFR-ARC,AFR-EA,AFR-OCN,AFR-SA,AFR-SIB,AFR-WEA,AMR-ARC,AMR-EA,AMR-OCN,AMR-SA,AMR-SIB,AMR-WEA,ARC-EA,ARC-OCN,ARC-SA,ARC-SIB,ARC-WEA,EA-OCN,EA-SA,EA-SIB,EA-WEA,OCN-SA,OCN-SIB,OCN-WEA,SA-SIB,SA-WEA,SIB-WEA
5470,chr16,18247158,18256485,-0.01534,0.00122,0.04418,-0.01667,-0.01078,-0.01565,-0.00859,-0.00294,0.04076,-0.02307,-0.02224,-0.01364,-0.00748,0.00967,-0.0,-0.00179,0.0025,0.00155,0.03194,0.05325,0.01311,0.03474,-0.01831,-0.01953,-0.01009,-0.00834,-0.00321,-0.0138
5471,chr16,18234166,18240772,-0.01644,-0.0325,0.06348,-0.01667,-0.01078,-0.01565,-0.00683,-0.03755,0.0514,-0.0245,-0.02086,-0.01687,-0.00658,-0.04013,-0.04762,-0.02173,-0.05353,-0.02414,0.04663,0.07154,0.02507,0.04258,-0.01831,-0.01953,-0.00791,-0.00834,-0.00056,-0.01305
5472,chr16,18585353,18593105,-0.01453,-0.01013,0.01484,-0.00957,-0.00018,-0.00317,-0.00361,-0.039,-0.00629,-0.01407,-0.01771,-0.0228,-0.01297,-0.03399,-0.01254,-0.04475,-0.05744,-0.01986,0.01663,-0.01252,-0.00951,-0.00202,0.00547,0.00441,0.00077,-0.0198,-0.01071,-0.01073
5473,chr16,18246758,18247158,-0.01644,0.00122,0.04418,-0.01667,-0.01078,-0.01565,-0.00925,-0.00172,0.03625,-0.0245,-0.02086,-0.01687,-0.00994,0.00967,-0.0,-0.00179,0.0025,0.00107,0.03194,0.05325,0.01311,0.03833,-0.01831,-0.01953,-0.01052,-0.00834,-0.00522,-0.01281
5474,chr16,18584529,18593105,-0.01453,0.00154,0.0126,-0.00957,-0.00018,-0.00317,0.0033,0.00823,-0.00715,-0.01407,-0.01771,-0.0228,-0.01027,0.00854,0.01957,0.0111,0.01762,0.0055,0.01458,-0.01283,-0.01005,-0.00808,0.00547,0.00441,0.00624,-0.0198,-0.01216,-0.01064
5475,chr16,18921257,18922479,0.0178,0.0025,0.02711,-0.01228,-0.00762,-0.01654,0.03041,,,0.0,0.0,0.02439,,,0.0,0.0,0.00433,,0.0,0.0,0.03297,,-0.02174,-0.01667,-0.0,-0.01035,0.0,0.03556
5476,chr16,18922479,18929244,,,0.03409,,0.02389,0.03201,,,0.02309,,0.01756,0.02439,,0.00317,,0.00285,0.00433,,0.02309,-0.01307,-0.01561,0.04023,0.01756,0.02439,,-0.02076,0.02701,0.03556
5477,chr16,19945384,19959927,0.00056,0.0,-0.0119,-0.01667,0.01352,0.0,0.02176,0.00476,0.00265,-0.01624,-0.02072,0.02683,-0.00761,-0.0,0.0,0.00592,,0.00341,-0.01562,0.01612,-0.0,0.02436,-0.00656,0.0,0.00445,0.03679,-0.00927,0.02746
5478,chr16,19987958,19993808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
5479,chr16,20175785,20185952,,,,,0.0,-0.0,,,,,0.0,-0.0,,,,0.0,-0.0,,,0.0,-0.0,,0.0,-0.0,,-0.02128,0.0,0.0
5480,chr16,20233804,20236511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
5481,chr16,20500898,20545716,0.00875,0.00122,0.01339,0.00875,-0.01473,0.00902,0.01505,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
5482,chr16,20709022,20716243,,0.0,-0.0,0.0,0.0,,,0.0,-0.0,-0.0,0.0,,,-0.02222,-0.04762,-0.03704,0.0,0.0,-0.01562,-0.01429,-0.0,0.0,-0.02174,0.0,-0.0,0.0,0.0,
5483,chr16,20802910,20804980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
5484,chr16,21405616,21596721,0.04765,-0.02583,-0.00308,-0.00647,0.06636,0.11084,0.00273,-0.07513,0.0137,-0.00467,-0.02098,-0.01361,0.00448,-0.03626,-0.05609,-0.06055,-0.08136,-0.02467,-0.01736,0.02815,0.06317,-0.00877,0.00594,0.0348,-0.014,-0.01542,0.01529,0.04006
5485,chr16,21488702,21596721,0.08824,0.46861,0.25544,0.01074,0.07745,0.32704,0.01347,0.21205,0.04035,-0.00173,-0.02133,0.0652,0.01221,0.04134,0.33368,0.18937,0.07285,0.19172,0.10821,0.05608,-0.01382,0.16486,-0.00482,0.16182,-0.01359,0.08083,0.00909,0.18208
5486,chr16,21350097,21596721,0.14417,-0.06646,0.21601,0.02131,0.10565,0.48685,0.01618,-0.09632,-0.0115,0.0193,-0.01714,0.14902,0.03773,-0.04794,-0.09815,-0.07946,-0.04508,-0.04167,0.05404,0.004,0.08077,0.09285,-0.00124,0.31439,-0.01219,0.18773,0.01888,0.2644
5487,chr16,21596721,21601719,,0.0,,0.60372,,,,0.0,,0.53725,,,,0.0,0.03825,0.0,-0.0,0.0,0.61078,,,,0.56562,0.54282,0.62864,,,
5488,chr16,22710040,22783557,,-0.0,,0.31723,,,,0.0,,0.26148,,,,-0.0,-0.05818,-0.0,0.0,-0.0,0.32367,,,,0.28424,0.26584,0.34049,,,
5489,chr16,22554439,22710040,0.10171,0.32679,0.21413,0.51288,0.14044,0.18679,0.07652,0.23818,0.03487,0.39623,-0.00818,0.00193,-0.00988,0.08841,-0.06147,0.16239,0.16521,0.14803,0.38508,0.00182,-0.00595,0.034,0.39028,0.36549,0.45586,-0.01946,-0.00623,0.00012
5490,chr16,22472054,22783557,-0.0119,-0.00114,0.02281,0.42962,0.10586,0.01587,0.03642,0.00803,-0.00327,0.36357,0.05688,-0.01183,0.00743,0.0129,0.18423,0.0391,0.02521,0.01115,0.27097,0.0187,-0.01471,-0.00668,0.11731,0.29217,0.19032,0.01737,0.00228,-0.00773
5491,chr16,22554439,22783557,-0.00872,0.05818,0.06047,-0.01138,0.11864,0.01524,0.04593,0.03903,0.01244,-0.023,0.05894,-0.01568,0.00877,-0.01274,0.00255,-0.03412,0.00124,-0.00765,-0.01378,0.0033,-0.0087,-0.00938,0.01387,-0.02442,-0.0106,0.0232,0.00189,-0.00593
5492,chr16,22432541,22446171,,,,,0.02389,,,,,,0.01756,,,,,0.00285,,,,0.02473,,,0.01756,,,0.018,0.02701,
5493,chr16,23047506,23049620,0.39846,0.24628,0.00453,0.21193,0.02092,0.18555,0.01138,0.04732,0.28402,0.05093,0.24891,0.06771,0.25735,0.16188,0.12846,0.19439,0.12887,0.1309,0.11351,-0.01032,0.09344,-0.00951,0.07666,-0.02304,0.09721,0.05711,-0.01049,0.07952
5494,chr16,23444258,23446058,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
5495,chr16,23473879,23486155,0.0,,,,,,,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
5496,chr16,23913469,23919301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
5497,chr16,23934061,23942529,,,,,,,0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
5498,chr16,24203286,24215288,0.03684,0.00526,0.05556,0.03684,0.04286,0.03793,0.06211,,,,,,,,,,,,,,,,,,,,,
5499,chr16,24786849,24788705,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
5500,chr16,25075813,25079005,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
5501,chr16,25338565,25344549,0.18778,0.38012,0.29602,0.36989,0.04441,0.11391,0.13881,0.13315,-0.00972,0.00155,0.02692,-0.0114,-0.01009,0.07301,0.13158,0.20732,0.19048,0.07652,-0.01019,0.08604,0.02594,0.01815,0.13131,0.05918,0.03157,-0.00804,0.0103,-0.01106
5502,chr16,25381991,25395235,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
5503,chr16,26197474,26209346,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
5504,chr16,26929698,26941782,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
5505,chr16,27052543,27090524,,,-0.0,,0.0,,,,-0.0,,0.0,,,-0.0,,0.0,,,-0.0,-0.01429,-0.0,0.0,0.0,,,0.0,0.0,
5506,chr16,27336187,27353122,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
5507,chr16,27879556,27885364,0.03684,0.00526,0.05556,0.03684,0.00941,0.03793,0.06211,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
5508,chr16,28132792,28135790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
5509,chr16,28752392,28825369,0.07277,0.01488,-0.00727,0.03737,-0.01089,0.06574,-0.01038,0.08311,0.04111,-0.02071,0.11694,-0.02414,0.07588,0.01997,0.063,0.02102,0.07722,0.01158,0.01323,0.00228,0.03529,-0.00406,0.07045,-0.02195,0.04089,0.10738,-0.00866,0.06931
5510,chr16,28761194,28790123,0.09038,0.01002,0.00328,0.10451,-0.01465,0.08824,-0.01026,0.06903,0.0307,-0.0241,0.08822,-0.02433,0.10084,0.01799,0.0707,0.01792,0.06701,0.00764,0.04192,-0.00137,0.02884,0.01036,0.10195,-0.02295,0.11556,0.08551,-0.01139,0.09909
5511,chr16,28746121,28750337,-0.0122,0.14315,-0.00858,0.03185,-0.0122,-0.01065,-0.00768,0.43254,-0.00873,0.02891,-0.02203,-0.01409,-0.00672,0.13917,0.11605,0.40519,0.16112,0.10969,0.01621,-0.00804,-0.01671,-0.00975,0.03351,-0.00265,0.01823,-0.01356,-0.0062,-0.01407
5512,chr16,28763838,28789559,0.08109,0.00862,-0.004,0.04023,-0.01417,0.02893,-0.00947,0.05642,0.03821,-0.02004,0.09361,-0.01209,0.10746,0.01329,0.04071,0.01433,0.03963,0.00644,0.00867,-0.00268,0.00064,0.00648,0.0486,-0.02305,0.06059,0.03677,-0.01174,0.04823
5513,chr16,28723288,28728199,0.00426,-0.00865,0.0024,-0.01448,0.03802,-0.01181,0.00199,-0.05608,-0.01544,0.01652,-0.0204,-0.0106,-0.01272,-0.02918,0.0228,-0.06637,-0.03091,-0.02715,0.00874,-0.0055,-0.00698,-0.00931,0.04108,-0.00116,0.00622,0.01083,0.0069,-0.00933
5514,chr16,28752392,28758550,-0.00577,0.0225,-0.01105,0.03625,-0.01138,-0.01061,-0.00676,0.04988,-0.01058,-0.00975,-0.01871,-0.02385,0.01625,0.02762,0.06587,0.04739,0.04174,0.02303,0.02771,-0.01352,-0.0143,0.00123,0.01424,-0.00383,0.08026,-0.02081,0.00499,0.00616
5515,chr16,28746121,28758550,0.03288,0.00122,-0.00983,0.05727,-0.01266,-0.01269,0.01052,0.0171,0.01604,-0.02226,0.00805,-0.00121,0.11902,0.0023,0.02222,0.00349,0.00433,0.00058,0.03687,-0.01439,-0.01558,0.02486,0.02749,0.01587,0.15155,-0.02117,0.02722,0.0298
5516,chr16,28603268,28618574,-0.00203,-0.00262,0.03032,-0.01764,-0.00345,-0.00216,-0.0037,0.04348,0.03998,-0.02,-0.01689,-0.02439,-0.0047,0.02152,-0.00623,0.00167,0.04167,0.00043,0.00845,0.02077,0.04165,0.01706,-0.02063,-0.02052,-0.01775,-0.01722,-0.0095,-0.00483
5517,chr16,28763838,28796458,0.08717,0.01053,-0.00545,0.07286,-0.01478,0.07821,-0.00901,0.06837,0.04697,-0.02468,0.08728,-0.02409,0.06516,0.01534,0.05991,0.01781,0.06243,0.00941,0.03619,-0.00828,0.03985,-0.00778,0.07196,-0.02444,0.05343,0.07732,-0.01058,0.05782
5518,chr16,28746121,28763838,0.00827,0.00954,-0.00697,0.00827,-0.01182,-0.01587,-0.0077,0.03585,0.03888,-0.025,0.02615,-0.00525,0.03289,0.00774,0.03585,0.01433,0.01915,0.00706,0.03888,-0.01381,-0.00777,-0.00957,0.02615,-0.00525,0.03289,-0.01564,-0.01209,-0.00867
5519,chr16,28752392,28761194,0.0035,0.02431,-0.011,0.01804,-0.01008,-0.00059,-0.00366,0.06192,0.01511,-0.02274,0.02489,0.04725,0.03771,0.02394,0.06587,0.04922,0.01945,0.01788,0.03292,-0.01217,-0.00557,-0.00698,0.04506,0.06728,0.0595,-0.01368,-0.01011,-0.01163
5520,chr16,28722256,28723288,0.01009,-0.00016,0.00465,-0.02323,0.03312,-0.00975,0.0068,-0.05608,-0.01295,0.00321,-0.02155,-0.01143,-0.01272,-0.02933,-0.00087,-0.06033,-0.02905,-0.02715,-0.00632,0.00131,-0.01494,-0.00962,0.01905,-0.0168,-0.0035,0.00221,0.00035,-0.01144
5521,chr16,28687344,28700877,,-0.27152,-0.0,0.03417,0.0,,-0.0,-0.26391,0.0,0.02625,0.0,,-0.0,-0.26054,-0.22864,-0.17098,-0.2646,-0.26377,0.00265,0.00393,0.0,-0.0098,0.01267,0.02683,0.00823,0.0,0.00328,0.0
5522,chr16,28758550,28763838,0.01421,0.01063,-0.00501,0.04802,-0.00813,-0.01373,-0.01073,0.04032,-0.00607,-0.01933,-0.00809,-0.00687,0.01482,0.01883,0.0542,0.03406,0.02706,0.012,0.01807,-0.01369,-0.01554,-0.00401,0.01879,0.01934,0.05051,-0.02153,-0.00714,-0.01307
5523,chr16,28687344,28722256,-0.00343,-0.60653,0.00545,0.09106,-0.01366,-0.02603,0.01608,-0.25044,0.01096,0.05257,0.00049,-0.01728,0.01992,-0.49869,-0.35186,-0.5878,-0.30506,-0.38774,0.03464,-0.00512,-0.01564,-0.00608,0.06576,0.02704,0.01118,-0.02068,0.0049,-0.0071
5524,chr16,28789559,28796458,0.06978,0.03808,-0.0085,0.06962,-0.01473,0.08422,-0.00913,0.10068,0.04054,-0.025,0.06689,-0.0243,0.05125,0.0367,0.10036,0.06352,0.11121,0.02866,0.04043,-0.01116,0.05152,-0.00924,0.0667,-0.0243,0.05114,0.08173,-0.01079,0.06309
5525,chr16,28789559,28793290,0.08567,0.00414,0.00576,0.07569,-0.0134,0.08747,-0.00948,0.05163,0.025,-0.02484,0.07368,-0.02441,0.0758,0.01206,0.04659,0.01071,0.05175,0.00613,0.0189,-0.00352,0.02565,0.00129,0.06346,-0.02437,0.06616,0.075,-0.01235,0.07766
5526,chr16,28723288,28735793,-0.00831,-0.00865,-0.00516,-0.01448,0.03843,0.00965,0.00199,-0.0458,-0.01708,0.00583,-0.01139,-0.02306,-0.01839,-0.02402,0.0228,-0.0591,-0.0569,-0.02715,-6e-05,0.01973,-0.00559,-0.00882,0.04126,0.02039,0.00622,-0.01638,0.01404,-0.00935
5527,chr16,28752392,28790123,0.08894,0.01153,-0.00342,0.07886,-0.01333,0.08077,-0.00988,0.07533,0.04091,-0.02484,0.11551,-0.02412,0.07455,0.01665,0.06872,0.01623,0.06945,0.00947,0.0339,0.00177,0.03479,-0.0045,0.10311,-0.02441,0.06586,0.10541,-0.00858,0.0676
5528,chr16,28342478,28374151,0.10307,-0.03145,0.01073,0.00241,0.00327,0.01772,0.03481,0.08826,-0.00136,-0.00881,-0.00692,0.00072,0.02196,0.00498,0.00657,0.0054,0.00969,0.02895,-0.01808,-0.01565,-0.01438,0.00636,-0.02185,-0.02407,-0.00363,-0.01972,-0.00226,0.01222
5529,chr16,28700877,28722256,-0.02336,-0.32941,-0.00546,0.09535,-0.00398,0.02211,0.00709,-0.22785,-0.01073,0.05921,-0.01957,0.0104,-0.00198,-0.17123,-0.14707,-0.2584,-0.19967,-0.14991,0.03249,0.00991,-0.00491,-0.00822,0.10854,-0.00852,0.01972,0.04538,0.02498,-0.0098
5530,chr16,28603068,28618574,0.01693,-0.00245,0.04773,-0.01203,0.00201,0.0173,0.01008,0.04348,0.0087,-0.01806,-0.00918,-0.02439,-0.00378,0.00938,-0.00651,-0.00666,0.04167,-0.00114,-0.00069,0.01584,0.00922,0.00873,-0.02427,-0.01856,-0.01853,-0.00956,-0.01012,-0.00394
5531,chr16,28758550,28790123,0.06919,0.01174,0.00119,0.08126,-0.01382,0.06637,-0.01009,0.07022,0.01965,-0.0242,0.08951,-0.02431,0.08227,0.01996,0.07102,0.01825,0.06767,0.00884,0.02888,0.00546,0.01753,0.00955,0.10172,-0.023,0.09497,0.0859,-0.01168,0.07973
5532,chr16,28750337,28790123,0.0909,0.01255,-0.00078,0.0813,-0.01354,0.08595,-0.0096,0.0794,0.03815,-0.02486,0.11628,-0.02425,0.07365,0.01963,0.07293,0.01854,0.07548,0.01095,0.03162,0.0044,0.03429,-0.00346,0.10451,-0.02444,0.06544,0.11013,-0.00821,0.06948
5533,chr16,28345527,28374151,0.39153,0.0542,0.03661,0.00603,0.05187,0.44808,0.05145,0.41382,-0.00493,0.3714,0.00618,-0.01664,0.21691,0.0127,0.17096,0.01518,0.44625,0.10341,0.01773,-0.00531,-0.0062,0.02212,0.03226,0.43756,-0.00023,0.00386,0.04193,0.27508
5534,chr16,28722256,28735793,0.03759,-0.00865,0.0024,-0.01448,0.024,-0.00068,0.00199,-0.06903,-0.00095,0.04253,-0.01782,-0.01534,0.01201,-0.02918,0.0228,-0.05808,-0.04957,-0.02715,0.00874,-0.00935,-0.01636,-0.00931,0.0303,0.01184,0.00622,-0.02085,-0.00074,-0.01467
5535,chr16,28687344,28745771,0.07289,0.013,0.0024,-0.01448,0.05055,0.05653,0.00199,0.04988,0.02382,0.06989,-0.01691,-0.0217,0.04495,0.01804,-0.025,0.04184,0.04854,0.02107,0.00874,0.00578,0.00889,-0.00931,0.05073,0.05696,0.00622,-0.02101,0.02258,0.02675
5536,chr16,28602376,28630144,0.03379,0.0043,0.07739,-0.00513,0.01872,0.03462,0.03279,0.0,0.01237,-0.01577,-0.01196,-0.02439,-0.0045,0.00247,-0.00313,-0.00226,0.0,-0.00057,0.00649,0.01567,0.01302,0.00767,-0.02254,-0.01622,-0.01555,-0.01237,-0.0099,-0.00465
5537,chr16,28700877,28723288,-0.02648,-0.32232,-0.00236,0.10341,0.00768,-0.02278,0.01062,-0.19457,-0.01741,0.03559,-0.00508,-0.02275,-0.01089,-0.19053,-0.146,-0.1816,-0.15759,-0.1574,0.03393,0.02572,-0.02144,-0.00807,0.10241,0.01249,0.01895,0.004,0.03965,-0.01833
5538,chr16,28789841,28793290,-0.00255,0.02135,-0.00861,-0.00255,-0.01276,-0.0145,-0.00879,0.04465,-0.01193,-0.025,0.0072,-0.01905,-0.0071,0.02058,0.04465,0.03077,0.03773,0.01566,-0.01193,-0.00416,-0.0156,-0.00945,0.0072,-0.01905,-0.0071,-0.01179,-0.00564,-0.01295
5539,chr16,28752392,28796458,0.05048,0.01632,-0.00652,0.06127,-0.01125,0.06966,-0.01041,0.07682,0.02146,-0.02423,0.08767,-0.02322,0.05334,0.0223,0.07693,0.02452,0.08325,0.01284,0.03048,0.00287,0.03666,-0.00336,0.09929,-0.02442,0.06419,0.11112,-0.00884,0.07267
5540,chr16,28846044,28846344,,,,,,-0.0,-0.0,,,,,-0.0,-0.0,,,,-0.0,0.0,,,-0.0,0.0,,-0.0,-0.0,-0.0,0.0,-0.01266
5541,chr16,28763838,28789841,0.003,0.00759,0.00579,0.01431,-0.0115,-0.01417,-0.00543,0.02754,-0.01571,-0.02303,0.01892,0.00296,-0.00854,0.01356,0.02824,0.01397,0.02153,0.00791,-0.01403,0.0169,0.00474,-0.0057,0.03288,0.01563,-0.00268,-0.01902,0.00134,-0.00531
5542,chr16,28749256,28807464,0.07063,0.01463,-0.00657,0.00039,-0.01046,0.06635,-0.01038,0.08073,0.03779,0.00271,0.11585,-0.02426,0.07372,0.02041,0.04333,0.01968,0.07699,0.01137,-0.01245,0.0045,0.03415,-0.00324,0.0199,-0.00018,0.00401,0.11009,-0.00831,0.06983
5543,chr16,28789841,28825369,-0.01394,0.02966,-0.00759,0.03331,-0.01073,-0.0055,-0.00822,0.05364,-0.01599,0.00317,-0.00853,-0.0011,-0.01326,0.02863,0.06791,0.07637,0.35228,0.02207,0.00954,0.0007,0.00697,-0.00941,0.06152,0.07624,0.0168,-0.01775,-0.0018,0.00337
5544,chr16,28728199,28735793,-0.01287,-0.01669,-0.00177,-0.0154,0.00786,0.00593,-0.00306,-0.0458,-0.01783,-0.00033,-0.02135,-0.02407,-0.01839,-0.02918,0.01201,-0.05225,-0.0589,-0.02715,0.00389,-0.01195,-0.0107,-0.00931,0.01618,0.01447,0.00057,-0.01401,-0.00611,-0.00868
5545,chr16,28758115,28790123,0.05154,0.01357,-0.00549,0.06165,-0.00083,0.07314,-0.01032,0.07148,0.02022,-0.02429,0.13212,-0.02298,0.05563,0.02025,0.07136,0.01636,0.07965,0.01027,0.02862,0.02433,0.03704,-0.0015,0.1421,-0.02436,0.06585,0.16208,-0.00029,0.07741
5546,chr16,28758550,28796458,0.04178,0.01204,-0.00178,0.07986,-0.01364,0.05998,-0.01038,0.05906,0.00542,-0.01873,0.05923,-0.02317,0.04204,0.01839,0.07082,0.01804,0.0641,0.00946,0.03206,0.0027,0.01728,0.00064,0.10177,-0.02241,0.07922,0.07976,-0.01062,0.05997
5547,chr16,28750337,28763838,0.00847,0.01121,-0.00703,0.00545,-0.01215,-0.01601,-0.00897,0.03972,0.03903,-0.02493,0.02494,-0.00473,0.02906,0.00949,0.03732,0.01794,0.02182,0.00961,0.03405,-0.01358,-0.00833,-0.00902,0.02049,-0.00724,0.02467,-0.01661,-0.01229,-0.01091
5548,chr16,28763838,28825369,0.09029,0.01082,-0.00444,0.075,-0.01468,0.08322,-0.00888,0.07097,0.04731,-0.02464,0.08873,-0.02418,0.06699,0.01641,0.06182,0.01908,0.06603,0.00981,0.0359,-0.008,0.04163,-0.00738,0.07245,-0.02443,0.0545,0.08079,-0.01067,0.06121
5549,chr16,28789559,28825369,0.06604,0.0503,-0.00518,0.0658,-0.01466,0.09949,-0.01025,0.11445,0.02651,-0.025,0.06101,-0.02319,0.06218,0.04597,0.11393,0.08322,0.1424,0.03733,0.02639,-0.0087,0.04894,-0.00397,0.06075,-0.0232,0.06198,0.09562,-0.01151,0.09311
5550,chr16,28601673,28630144,0.03379,0.0043,0.07739,-0.00382,0.01872,0.03462,0.03279,0.0,0.01237,-0.01822,-0.01196,-0.02439,-0.0045,0.00247,-0.00349,-0.00226,0.0,-0.00057,0.00185,0.01567,0.01302,0.00767,-0.0237,-0.01872,-0.01739,-0.01237,-0.0099,-0.00465
5551,chr16,28345527,28379664,0.34152,0.10424,0.03047,-0.00759,0.02649,0.04967,0.04715,0.4397,-0.00312,0.30866,-0.00734,0.00234,0.17445,0.01158,0.20387,0.01347,0.02025,0.14196,0.01659,-0.01519,-0.01229,0.01933,0.01528,0.03297,0.00507,-0.01922,0.01435,0.03676
5552,chr16,28752392,28789559,0.09107,0.0111,-0.01066,0.02931,-0.01338,0.08082,-0.00377,0.0757,0.07345,-0.01196,0.11773,-0.02402,0.15162,0.01333,0.04775,0.01565,0.0685,0.0064,0.01748,-0.00893,0.06401,0.00506,0.0453,-0.01535,0.07219,0.10508,-0.01026,0.13956
5553,chr16,28789841,28796458,0.00326,0.0633,-0.00771,0.05104,-0.00923,0.00894,-0.00755,0.08651,-0.00993,-0.01209,-0.01419,-0.02457,-0.00582,0.04993,0.09758,0.11802,0.11561,0.03956,0.02233,-0.01283,-0.00701,-0.00965,0.02417,-0.0086,0.0276,-0.01141,-0.01001,-0.00254
5554,chr16,28789559,28790123,0.08567,0.00414,-0.00135,0.07569,-0.0134,0.08747,-0.00372,0.05163,0.0385,-0.02484,0.07368,-0.02441,0.04786,0.01033,0.04659,0.01071,0.05175,0.0076,0.03131,-0.00885,0.03941,-0.00943,0.06346,-0.02437,0.04029,0.075,-0.00936,0.04906
5555,chr16,28607377,28630144,0.00611,-0.00278,0.03776,-0.01698,-0.00024,0.00619,0.00268,0.04348,0.01719,0.00501,-0.01657,-0.02439,-0.00462,0.01197,-0.00662,-0.00261,0.04167,-0.00036,0.03959,0.00812,0.01801,0.00972,-0.00312,0.00495,-9e-05,-0.017,-0.01107,-0.00478
5556,chr16,28735793,28745771,-0.00831,-0.00865,-0.00851,-0.01448,0.02645,-0.02182,0.00199,-0.0458,-0.01451,0.00583,-0.02491,-0.01209,-0.01839,-0.01848,0.0228,-0.05871,-0.01518,-0.02715,-0.00458,-6e-05,-0.01475,-0.00709,0.02629,-0.01205,0.00622,0.00016,-0.00726,-0.00737
5557,chr16,28605263,28630144,-9e-05,-0.00274,0.03999,-0.01751,-0.00592,-0.00017,0.02793,0.04348,0.04723,-0.01798,-0.01657,-0.02439,0.02675,0.02342,-0.00654,-0.00261,0.04167,0.01721,0.01791,0.02602,0.04913,-0.00456,-0.02081,-0.01848,0.00402,-0.017,0.0088,0.02808
5558,chr16,28752392,28763838,0.00106,0.01644,-0.01172,-0.00895,-0.01324,-0.01624,-0.00926,0.04307,0.00767,-0.02278,0.00885,-0.01005,0.01613,0.01769,0.03905,0.03017,0.03028,0.01411,-0.0048,-0.01372,-0.01546,-0.00941,-0.00544,-0.0189,0.00189,-0.01919,-0.01186,-0.01176
5559,chr16,28602775,28630144,0.03586,-0.00116,0.08046,-0.01469,0.04453,0.03284,0.03489,0.04348,0.01237,0.00945,-0.01395,-0.01562,-0.0045,0.01043,-0.00646,0.00562,-0.00268,-0.00056,0.04057,-0.00345,0.01768,0.00756,0.01476,0.00537,0.00208,-0.0109,-0.00726,-0.00504
5560,chr16,28345527,28387567,0.29218,0.12607,0.26999,-0.00225,0.04517,0.04641,0.08917,0.41589,-0.01362,0.29345,0.00967,0.0025,0.10441,0.25676,0.30224,0.01482,0.02139,0.19804,0.1993,0.01539,0.00573,0.09568,0.0297,0.03031,0.03587,-0.01895,0.03375,0.02829
5561,chr16,28607004,28630144,0.03586,-0.00116,0.08574,-0.00401,0.02833,0.03675,0.03634,0.04348,0.01719,-0.01554,-0.01657,-0.02439,-0.00462,0.01197,-0.00682,-0.00261,0.04167,-0.00036,0.0107,0.00812,0.01801,0.00972,-0.01905,-0.016,-0.01464,-0.017,-0.01107,-0.00478
5562,chr16,28723288,28745771,-0.01667,-0.00865,0.0024,-0.01448,0.05055,0.04401,0.00199,-0.03042,-0.00866,-0.00331,0.01999,0.01669,-0.01201,-0.02918,0.0228,-0.06501,-0.06934,-0.02715,0.00874,0.00578,0.00264,-0.00931,0.05073,0.04719,0.00622,-0.0216,0.02258,0.01733
5563,chr16,29137864,29140890,0.0,,,,,,,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
5564,chr16,29119960,29120010,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
5565,chr16,29130228,29137664,0.03684,0.00526,0.05556,0.03684,0.04286,0.03793,0.06211,,,,,,,,,,,,,,,,,,,,,
5566,chr16,29178446,29183496,,,,,,,0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
5567,chr16,29350717,29562887,-0.00131,-0.07315,0.01742,0.05536,-0.0133,0.08793,-0.01021,-0.11862,-0.01419,0.14376,0.00703,0.01667,0.00294,-0.06111,-0.18904,-0.11648,-0.10694,-0.05562,0.12241,0.02574,0.00844,0.02375,0.06087,0.28674,0.04379,0.11446,-0.01075,0.09079
